Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn disease,AMOT,Angiomotin,18904,61,3.86 [2.56-5.82],1.1900099904218747e-10
Chapter XI Diseases of the digestive system,Crohn disease,ANGPTL2,Angiopoietin-related protein 2,22317,71,4.59 [2.89-7.27],9.209577599886047e-11
Chapter XI Diseases of the digestive system,Crohn disease,ANGPTL3,Angiopoietin-related protein 3,22352,70,6.66 [3.81-11.66],3.0405731199356123e-11
Chapter XI Diseases of the digestive system,Crohn disease,APOM,Apolipoprotein M,22389,70,0.13 [0.07-0.23],8.833955086826082e-11
Chapter XI Diseases of the digestive system,Crohn disease,AREG,Amphiregulin,22214,72,3.15 [2.28-4.36],3.573851491191184e-12
Chapter XI Diseases of the digestive system,Crohn disease,ASGR1,Asialoglycoprotein receptor 1,22120,70,5.81 [3.85-8.77],5.4727373788880565e-17
Chapter XI Diseases of the digestive system,Crohn disease,BST2,Bone marrow stromal antigen 2,22521,71,2.11 [1.66-2.67],5.91734390238052e-10
Chapter XI Diseases of the digestive system,Crohn disease,CD27,CD27 antigen,22372,72,3.13 [2.20-4.44],1.9131613893113108e-10
Chapter XI Diseases of the digestive system,Crohn disease,CD300E,CMRF35-like molecule 2,22446,71,4.08 [2.80-5.95],2.2180781277514546e-13
Chapter XI Diseases of the digestive system,Crohn disease,CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,19010,62,2.52 [2.00-3.17],3.969755891389517e-15
Chapter XI Diseases of the digestive system,Crohn disease,CKAP4,Cytoskeleton-associated protein 4,22472,70,4.02 [2.66-6.09],4.8558196936159226e-11
Chapter XI Diseases of the digestive system,Crohn disease,CLEC4D,C-type lectin domain family 4 member D,22293,71,2.52 [1.88-3.37],4.520435146597128e-10
Chapter XI Diseases of the digestive system,Crohn disease,CLEC6A,C-type lectin domain family 6 member A,21804,69,2.84 [2.06-3.93],2.579374336358571e-10
Chapter XI Diseases of the digestive system,Crohn disease,CTSO,Cathepsin O,22581,71,5.20 [3.15-8.60],1.2681195263930563e-10
Chapter XI Diseases of the digestive system,Crohn disease,CXCL9,C-X-C motif chemokine 9,22397,72,2.10 [1.73-2.55],9.035245857730416e-14
Chapter XI Diseases of the digestive system,Crohn disease,DSC2,Desmocollin-2,22062,71,4.62 [2.94-7.28],3.9498892475506106e-11
Chapter XI Diseases of the digestive system,Crohn disease,EFNA1,Ephrin-A1,22286,71,5.84 [3.64-9.37],2.6554819285584026e-13
Chapter XI Diseases of the digestive system,Crohn disease,EPHA2,Ephrin type-A receptor 2,21502,70,5.21 [3.49-7.79],8.410869958874669e-16
Chapter XI Diseases of the digestive system,Crohn disease,FGF19,Fibroblast growth factor 19,22397,72,0.29 [0.23-0.37],7.938481090320144e-22
Chapter XI Diseases of the digestive system,Crohn disease,FGFBP1,Fibroblast growth factor-binding protein 1,22372,72,0.19 [0.11-0.31],1.1537556228732759e-10
Chapter XI Diseases of the digestive system,Crohn disease,FSTL3,Follistatin-related protein 3,22255,72,4.96 [3.18-7.73],1.6468892981707689e-12
Chapter XI Diseases of the digestive system,Crohn disease,FURIN,Furin,22372,72,6.14 [3.49-10.79],2.792335041579673e-10
Chapter XI Diseases of the digestive system,Crohn disease,GDF15,Growth/differentiation factor 15,22600,71,3.09 [2.45-3.89],1.9971792081869306e-21
Chapter XI Diseases of the digestive system,Crohn disease,HAVCR1,Hepatitis A virus cellular receptor 1,22473,71,2.36 [1.92-2.91],5.736830233086038e-16
Chapter XI Diseases of the digestive system,Crohn disease,IGFBP4,Insulin-like growth factor-binding protein 4,22058,69,2.75 [2.02-3.74],1.14004270433881e-10
Chapter XI Diseases of the digestive system,Crohn disease,IGFBPL1,Insulin-like growth factor-binding protein-like 1,22316,70,4.87 [3.13-7.58],2.125173353419064e-12
Chapter XI Diseases of the digestive system,Crohn disease,IL15,Interleukin-15,22293,71,5.52 [3.68-8.30],1.8720882497062684e-16
Chapter XI Diseases of the digestive system,Crohn disease,IL18BP,Interleukin-18-binding protein,22424,71,5.85 [3.60-9.49],8.64938071964688e-13
Chapter XI Diseases of the digestive system,Crohn disease,LBP,Lipopolysaccharide-binding protein,22424,71,2.57 [1.92-3.45],3.008138915395088e-10
Chapter XI Diseases of the digestive system,Crohn disease,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,22446,71,6.29 [4.04-9.79],4.275765371863684e-16
Chapter XI Diseases of the digestive system,Crohn disease,MRC1,Macrophage mannose receptor 1,19371,61,8.23 [4.25-15.91],3.748518320417447e-10
Chapter XI Diseases of the digestive system,Crohn disease,MZB1,Marginal zone B- and B1-cell-specific protein,22350,72,2.82 [2.04-3.90],3.0269587149112474e-10
Chapter XI Diseases of the digestive system,Crohn disease,NECTIN4,Nectin-4,22372,72,3.54 [2.41-5.20],1.1651208557560348e-10
Chapter XI Diseases of the digestive system,Crohn disease,PGF,Placenta growth factor,22581,71,5.51 [3.33-9.12],3.065616795866484e-11
Chapter XI Diseases of the digestive system,Crohn disease,PILRA,Paired immunoglobulin-like type 2 receptor alpha,22327,71,4.22 [2.72-6.54],1.4077124704758315e-10
Chapter XI Diseases of the digestive system,Crohn disease,PRSS8,Prostasin,22215,71,3.80 [2.52-5.71],1.6156618763666918e-10
Chapter XI Diseases of the digestive system,Crohn disease,RARRES2,Retinoic acid receptor responder protein 2,22460,71,2.19 [1.72-2.79],1.8360827263174387e-10
Chapter XI Diseases of the digestive system,Crohn disease,REG1B,Lithostathine-1-beta,22600,71,2.20 [1.72-2.80],2.3644781190055557e-10
Chapter XI Diseases of the digestive system,Crohn disease,REG3A,Regenerating islet-derived protein 3-alpha,22600,71,2.43 [1.95-3.02],1.2098720039566142e-15
Chapter XI Diseases of the digestive system,Crohn disease,RETN,Resistin,22279,70,2.59 [1.95-3.43],4.1765693027344345e-11
Chapter XI Diseases of the digestive system,Crohn disease,SMOC1,SPARC-related modular calcium-binding protein 1,22508,71,4.51 [2.87-7.10],6.754884386185623e-11
Chapter XI Diseases of the digestive system,Crohn disease,SPINK1,Serine protease inhibitor Kazal-type 1,22327,71,3.21 [2.31-4.47],4.09688957037252e-12
Chapter XI Diseases of the digestive system,Crohn disease,SPON2,Spondin-2,22210,69,4.99 [3.06-8.14],1.2571961601120015e-10
Chapter XI Diseases of the digestive system,Crohn disease,THBS2,Thrombospondin-2,22327,71,3.04 [2.14-4.29],3.638446674002791e-10
Chapter XI Diseases of the digestive system,Crohn disease,TNF,Tumor necrosis factor,21881,70,2.33 [1.85-2.92],5.016485750396443e-13
Chapter XI Diseases of the digestive system,Crohn disease,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,22120,70,3.02 [2.13-4.29],6.659706403441166e-10
Chapter XI Diseases of the digestive system,Crohn disease,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,22581,71,4.22 [2.90-6.14],6.103289059789062e-14
Chapter XI Diseases of the digestive system,Crohn disease,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,22372,72,3.66 [2.44-5.51],4.6240538149368486e-10
Chapter XI Diseases of the digestive system,Crohn disease,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,22327,71,5.32 [3.40-8.31],2.3990386814068523e-13
Chapter XI Diseases of the digestive system,Crohn disease,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,22327,71,2.19 [1.74-2.76],3.500413566812653e-11
Chapter XI Diseases of the digestive system,Crohn disease,ULBP2,UL16-binding protein 2,22120,70,4.26 [2.82-6.42],5.318757820291473e-12
Chapter XI Diseases of the digestive system,Crohn disease,VSIG4,V-set and immunoglobulin domain-containing protein 4,22298,71,3.39 [2.30-5.00],8.107995888601871e-10
Chapter XI Diseases of the digestive system,Crohn disease,WFDC2,WAP four-disulfide core domain protein 2,21190,68,3.03 [2.15-4.27],2.8044120381024e-10
