Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,16861,528,2.15 [1.69-2.73],3.074424108813349e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QA,Complement C1q subcomponent subunit A,17139,542,2.75 [1.99-3.80],7.712805829482905e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,17204,543,2.13 [1.74-2.60],1.5996443865260774e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,17117,541,1.74 [1.47-2.07],2.2644269421305576e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CGA,Glycoprotein hormones alpha chain,17025,537,1.44 [1.29-1.61],2.3694989881770456e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,14781,449,1.53 [1.41-1.65],3.012654291044531e-24
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,16691,530,1.33 [1.22-1.45],2.4525803680020405e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,17243,545,1.89 [1.56-2.29],4.7742262337730466e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,16990,535,2.16 [1.70-2.73],1.5586963545217306e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA2,Ephrin type-A receptor 2,16402,522,2.00 [1.61-2.50],5.791473044199611e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF23,Fibroblast growth factor 23,17139,542,1.47 [1.31-1.66],1.9836357425053567e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,14744,446,1.33 [1.25-1.40],6.197533243101997e-23
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,17243,545,1.60 [1.39-1.83],3.663999674685164e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GFRA1,GDNF family receptor alpha-1,17145,541,2.32 [1.81-2.98],2.6620482935571928e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,16821,532,1.78 [1.54-2.06],8.763520727144622e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL10RB,Interleukin-10 receptor subunit beta,17072,546,2.33 [1.85-2.94],5.739891064208354e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PGA4,Pepsin A-4,14794,450,1.63 [1.45-1.84],5.161542362615178e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PLAUR,Urokinase plasminogen activator surface receptor,16885,543,2.31 [1.80-2.97],5.846211607145927e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,TFF2,Trefoil factor 2,17050,544,1.50 [1.33-1.70],6.673708693656398e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,TFF3,Trefoil factor 3,17037,545,1.85 [1.57-2.19],4.0911234596168017e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,17025,537,2.03 [1.63-2.54],3.106369917172506e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,VSIG2,V-set and immunoglobulin domain-containing protein 2,14722,444,1.82 [1.62-2.04],3.8865676596536885e-24
