Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Inguinal hernia,A1BG,Alpha-1B-glycoprotein,16776,993,1.00 [0.69-1.45],0.9939311074413072
Chapter XI Diseases of the digestive system,Inguinal hernia,AAMDC,Mth938 domain-containing protein,16311,962,0.98 [0.87-1.11],0.793747001862475
Chapter XI Diseases of the digestive system,Inguinal hernia,AARSD1,Alanyl-tRNA editing protein Aarsd1,19198,1124,0.96 [0.87-1.06],0.3761294114618071
Chapter XI Diseases of the digestive system,Inguinal hernia,ABCA2,ATP-binding cassette sub-family A member 2,16211,952,0.92 [0.76-1.10],0.3588528801691316
Chapter XI Diseases of the digestive system,Inguinal hernia,ABHD14B,Protein ABHD14B,19061,1110,0.98 [0.89-1.08],0.6787764839340711
Chapter XI Diseases of the digestive system,Inguinal hernia,ABL1,Tyrosine-protein kinase ABL1,19198,1124,0.99 [0.91-1.07],0.7708257724387398
Chapter XI Diseases of the digestive system,Inguinal hernia,ABO,Histo-blood group ABO system transferase,16772,989,0.98 [0.93-1.02],0.2663384907699389
Chapter XI Diseases of the digestive system,Inguinal hernia,ABRAXAS2,BRISC complex subunit Abraxas 2,16211,952,0.93 [0.84-1.02],0.1330469382027037
Chapter XI Diseases of the digestive system,Inguinal hernia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18853,1093,1.03 [0.96-1.10],0.4286574834398191
Chapter XI Diseases of the digestive system,Inguinal hernia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",16495,963,0.94 [0.85-1.04],0.2024062189605041
Chapter XI Diseases of the digestive system,Inguinal hernia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",16754,991,0.99 [0.92-1.06],0.6892637992369675
Chapter XI Diseases of the digestive system,Inguinal hernia,ACAN,Aggrecan core protein,19085,1109,1.01 [0.82-1.24],0.9272583683333864
Chapter XI Diseases of the digestive system,Inguinal hernia,ACE,Angiotensin-converting enzyme,16772,989,0.78 [0.62-0.98],0.0335169159580892
Chapter XI Diseases of the digestive system,Inguinal hernia,ACE2,Angiotensin-converting enzyme 2,18921,1100,0.93 [0.83-1.03],0.1709836747015523
Chapter XI Diseases of the digestive system,Inguinal hernia,ACHE,Acetylcholinesterase,16374,967,0.79 [0.65-0.96],0.0197695490757221
Chapter XI Diseases of the digestive system,Inguinal hernia,ACOT13,Acyl-coenzyme A thioesterase 13,16712,981,1.00 [0.95-1.06],0.983788779729313
Chapter XI Diseases of the digestive system,Inguinal hernia,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,19271,1122,1.04 [0.93-1.16],0.4617470034203296
Chapter XI Diseases of the digestive system,Inguinal hernia,ACP1,Low molecular weight phosphotyrosine protein phosphatase,16266,954,0.99 [0.86-1.14],0.9041341705151869
Chapter XI Diseases of the digestive system,Inguinal hernia,ACP5,Tartrate-resistant acid phosphatase type 5,19348,1126,0.82 [0.69-0.97],0.0192255946944009
Chapter XI Diseases of the digestive system,Inguinal hernia,ACP6,Lysophosphatidic acid phosphatase type 6,19434,1130,1.02 [0.94-1.10],0.6912745207943429
Chapter XI Diseases of the digestive system,Inguinal hernia,ACRBP,Acrosin-binding protein,16699,981,0.96 [0.82-1.13],0.6427369463602939
Chapter XI Diseases of the digestive system,Inguinal hernia,ACRV1,Acrosomal protein SP-10,16266,954,1.09 [1.03-1.16],0.0025316529728884
Chapter XI Diseases of the digestive system,Inguinal hernia,ACSL1,Long-chain-fatty-acid--CoA ligase 1,16211,952,0.91 [0.75-1.11],0.3709825811464232
Chapter XI Diseases of the digestive system,Inguinal hernia,ACTA2,"Actin, aortic smooth muscle",18921,1100,1.09 [0.96-1.23],0.1899377048444344
Chapter XI Diseases of the digestive system,Inguinal hernia,ACTN2,Alpha-actinin-2,16211,952,1.07 [0.97-1.18],0.1759134000228035
