Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypertension,A1BG,Alpha-1B-glycoprotein,14671,2078,2.42 [1.79-3.27],8.824463803893644e-09
Chapter IX Diseases of the circulatory system,Hypertension,AAMDC,Mth938 domain-containing protein,14244,2022,0.92 [0.84-1.02],0.1012230173983685
Chapter IX Diseases of the circulatory system,Hypertension,AARSD1,Alanyl-tRNA editing protein Aarsd1,16858,2495,0.98 [0.91-1.06],0.6413138145979499
Chapter IX Diseases of the circulatory system,Hypertension,ABCA2,ATP-binding cassette sub-family A member 2,14169,2012,1.62 [1.41-1.86],6.422741085302381e-12
Chapter IX Diseases of the circulatory system,Hypertension,ABHD14B,Protein ABHD14B,16733,2463,0.94 [0.87-1.01],0.1116755716269055
Chapter IX Diseases of the circulatory system,Hypertension,ABL1,Tyrosine-protein kinase ABL1,16858,2495,1.09 [1.03-1.16],0.0047218651862857
Chapter IX Diseases of the circulatory system,Hypertension,ABO,Histo-blood group ABO system transferase,14669,2087,1.00 [0.97-1.04],0.8744634004826037
Chapter IX Diseases of the circulatory system,Hypertension,ABRAXAS2,BRISC complex subunit Abraxas 2,14169,2012,1.01 [0.94-1.09],0.7805275776900742
Chapter IX Diseases of the circulatory system,Hypertension,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",16557,2452,1.18 [1.12-1.24],2.0842696014728248e-10
Chapter IX Diseases of the circulatory system,Hypertension,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",14401,2045,1.04 [0.97-1.12],0.2450119188518292
Chapter IX Diseases of the circulatory system,Hypertension,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",14661,2081,0.97 [0.92-1.03],0.296971860190734
Chapter IX Diseases of the circulatory system,Hypertension,ACAN,Aggrecan core protein,16754,2483,0.93 [0.80-1.09],0.3622967573863398
Chapter IX Diseases of the circulatory system,Hypertension,ACE,Angiotensin-converting enzyme,14669,2087,5.25 [4.32-6.38],1.020847760422223e-62
Chapter IX Diseases of the circulatory system,Hypertension,ACE2,Angiotensin-converting enzyme 2,16624,2461,1.59 [1.47-1.71],1.441420478261131e-34
Chapter IX Diseases of the circulatory system,Hypertension,ACHE,Acetylcholinesterase,14328,2036,1.27 [1.10-1.46],0.0011914697491433
Chapter IX Diseases of the circulatory system,Hypertension,ACOT13,Acyl-coenzyme A thioesterase 13,14593,2072,1.03 [0.98-1.07],0.2017967335851399
Chapter IX Diseases of the circulatory system,Hypertension,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,16936,2510,1.00 [0.92-1.09],0.9891801261417336
Chapter IX Diseases of the circulatory system,Hypertension,ACP1,Low molecular weight phosphotyrosine protein phosphatase,14238,2015,0.80 [0.72-0.90],9.90285232103307e-05
