Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),A1BG,Alpha-1B-glycoprotein,19434,135,2.43 [0.89-6.61],0.0828867697115922
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),AAMDC,Mth938 domain-containing protein,18866,132,0.90 [0.65-1.24],0.5208153768763604
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),AARSD1,Alanyl-tRNA editing protein Aarsd1,22271,148,1.09 [0.84-1.42],0.521214873767264
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ABCA2,ATP-binding cassette sub-family A member 2,18760,134,1.26 [0.80-1.96],0.3154311576503086
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ABHD14B,Protein ABHD14B,22124,148,1.05 [0.81-1.37],0.7111439729725744
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ABL1,Tyrosine-protein kinase ABL1,22271,148,1.18 [0.96-1.45],0.1242193840271688
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ABO,Histo-blood group ABO system transferase,19433,136,1.16 [1.03-1.30],0.0119394443228884
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ABRAXAS2,BRISC complex subunit Abraxas 2,18760,134,0.98 [0.76-1.27],0.9011834707867324
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21862,148,1.00 [0.84-1.20],0.9895847321528644
Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19071,131,0.93 [0.71-1.22],0.6125374091410627
