Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,A1BG,Alpha-1B-glycoprotein,20131,62,1.81 [0.41-7.93],0.4331022477863444
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AAMDC,Mth938 domain-containing protein,19565,58,1.43 [0.90-2.28],0.1276235149549734
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AARSD1,Alanyl-tRNA editing protein Aarsd1,23055,75,1.18 [0.82-1.70],0.3647628066622649
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ABCA2,ATP-binding cassette sub-family A member 2,19437,55,3.08 [2.01-4.74],2.820836733652752e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ABHD14B,Protein ABHD14B,22899,72,1.64 [1.15-2.34],0.0063224957389405
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ABL1,Tyrosine-protein kinase ABL1,23055,75,1.55 [1.18-2.03],0.0015347281500349
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ABO,Histo-blood group ABO system transferase,20138,62,0.99 [0.84-1.18],0.9492804894920308
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ABRAXAS2,BRISC complex subunit Abraxas 2,19437,55,1.61 [1.11-2.32],0.0111181331200819
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22627,76,1.24 [0.99-1.55],0.0648156183228366
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19773,60,1.24 [0.94-1.63],0.1220098458744131
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20114,58,1.21 [0.93-1.59],0.1578193194520695
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACAN,Aggrecan core protein,22933,79,4.46 [2.19-9.09],3.956473919076565e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACE,Angiotensin-converting enzyme,20138,62,1.92 [0.84-4.44],0.1242634044964432
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACE2,Angiotensin-converting enzyme 2,22753,77,1.13 [0.81-1.57],0.4876134799375461
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACHE,Acetylcholinesterase,19667,60,1.04 [0.52-2.11],0.9069322240148262
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACOT13,Acyl-coenzyme A thioesterase 13,20047,60,1.22 [0.98-1.51],0.0773965872925581
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23173,79,1.21 [0.84-1.75],0.3106712186634995
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19520,60,0.99 [0.58-1.71],0.9835552899462568
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACP5,Tartrate-resistant acid phosphatase type 5,23269,75,2.38 [1.36-4.16],0.0023159477495626
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACP6,Lysophosphatidic acid phosphatase type 6,23343,79,1.78 [1.28-2.47],0.0005377675397258
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACRBP,Acrosin-binding protein,20046,59,1.45 [0.87-2.41],0.1493738766337346
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACRV1,Acrosomal protein SP-10,19520,60,1.36 [1.11-1.66],0.00295485184781
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19437,55,1.71 [1.07-2.71],0.0236938880335708
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACTA2,"Actin, aortic smooth muscle",22753,77,2.49 [1.97-3.14],1.116083171722994e-14
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACTN2,Alpha-actinin-2,19437,55,1.20 [0.83-1.74],0.3426452403286388
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACTN4,Alpha-actinin-4,22768,79,1.77 [1.21-2.59],0.0030035438814198
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACVRL1,Serine/threonine-protein kinase receptor R3,22926,73,,
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACY1,Aminoacylase-1,23173,79,0.91 [0.67-1.25],0.5659628996609183
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19437,55,1.52 [1.01-2.28],0.0458774013460476
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACYP1,Acylphosphatase-1,19599,60,1.45 [1.01-2.09],0.0420159192241563
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADA,Adenosine deaminase,23443,79,2.01 [1.29-3.11],0.0018708277332246
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADA2,Adenosine deaminase 2,23048,77,1.83 [1.23-2.74],0.0030053529531961
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19520,60,5.12 [3.71-7.06],3.342894685996337e-23
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22753,77,1.79 [0.95-3.35],0.07089654372647
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22968,73,5.08 [3.00-8.60],1.5076411206831883e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23443,79,7.86 [4.05-15.28],1.159162671980081e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23345,76,2.67 [1.67-4.26],4.238312369821189e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20047,60,6.94 [4.55-10.61],3.038667118451048e-19
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19520,60,2.67 [1.80-3.98],1.1865939125348688e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23464,77,0.65 [0.29-1.45],0.2910419822972948
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23055,75,4.33 [2.91-6.46],6.480881696098843e-13
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22753,77,1.81 [1.35-2.42],7.622356159326028e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19520,60,3.69 [2.58-5.26],6.79770060679298e-13
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,23232,79,0.68 [0.45-1.05],0.0817894945734623
