Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,A1BG,Alpha-1B-glycoprotein,18763,78,4.09 [1.05-15.94],0.0420370905825496
Chapter V Mental and behavioural disorders,Smoking dependency,AAMDC,Mth938 domain-containing protein,18229,76,1.00 [0.65-1.52],0.9838951724924658
Chapter V Mental and behavioural disorders,Smoking dependency,AARSD1,Alanyl-tRNA editing protein Aarsd1,21545,82,1.02 [0.72-1.46],0.8918881923138482
Chapter V Mental and behavioural disorders,Smoking dependency,ABCA2,ATP-binding cassette sub-family A member 2,18099,74,1.11 [0.58-2.16],0.7480485673067336
Chapter V Mental and behavioural disorders,Smoking dependency,ABHD14B,Protein ABHD14B,21380,81,1.01 [0.71-1.45],0.9386332448218552
Chapter V Mental and behavioural disorders,Smoking dependency,ABL1,Tyrosine-protein kinase ABL1,21545,82,1.35 [1.04-1.76],0.0243070475906973
Chapter V Mental and behavioural disorders,Smoking dependency,ABO,Histo-blood group ABO system transferase,18773,77,1.02 [0.88-1.19],0.76018846785549
Chapter V Mental and behavioural disorders,Smoking dependency,ABRAXAS2,BRISC complex subunit Abraxas 2,18099,74,1.31 [0.94-1.82],0.1075238558542789
Chapter V Mental and behavioural disorders,Smoking dependency,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21131,80,1.40 [1.12-1.75],0.0035939340877008
Chapter V Mental and behavioural disorders,Smoking dependency,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18421,77,1.16 [0.88-1.52],0.2875675379886389
Chapter V Mental and behavioural disorders,Smoking dependency,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18742,77,1.11 [0.88-1.40],0.3894854388655252
Chapter V Mental and behavioural disorders,Smoking dependency,ACAN,Aggrecan core protein,21416,84,0.76 [0.37-1.56],0.4576658157193654
Chapter V Mental and behavioural disorders,Smoking dependency,ACE,Angiotensin-converting enzyme,18773,77,3.95 [1.95-8.01],0.0001382533045088
Chapter V Mental and behavioural disorders,Smoking dependency,ACE2,Angiotensin-converting enzyme 2,21254,79,1.73 [1.26-2.38],0.0006712456749785
Chapter V Mental and behavioural disorders,Smoking dependency,ACHE,Acetylcholinesterase,18330,76,0.68 [0.36-1.31],0.2514041239813871
Chapter V Mental and behavioural disorders,Smoking dependency,ACOT13,Acyl-coenzyme A thioesterase 13,18679,79,1.18 [0.97-1.43],0.0898575648469934
