Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",26974,103,1.03 [0.79-1.33],0.8432670606414375
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",27532,143,0.92 [0.72-1.18],0.5268524886956867
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27288,984,1.06 [0.98-1.15],0.1649492906451685
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,27564,298,0.96 [0.81-1.13],0.611078991701518
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,26785,2720,0.99 [0.94-1.04],0.6971218392712457
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27033,2028,1.09 [1.03-1.15],0.0017005619038908
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,27357,990,1.03 [0.95-1.12],0.4551829598142231
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,27479,43,1.01 [0.67-1.52],0.9572783844439712
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26319,628,1.05 [0.95-1.16],0.3495063351648729
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25450,606,1.11 [1.01-1.22],0.0273056898536449
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,25693,169,1.03 [0.84-1.25],0.7857204831125822
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20522,1185,1.05 [0.98-1.13],0.1585789205744587
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25449,280,1.11 [0.97-1.28],0.1395423385500948
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,27519,1152,1.02 [0.95-1.11],0.5656274060451822
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,27626,360,0.99 [0.86-1.15],0.9342499843335352
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26900,596,1.11 [1.01-1.22],0.0366127663498105
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27563,692,1.04 [0.94-1.14],0.4861129213605077
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,26512,145,0.91 [0.71-1.17],0.4694260709905097
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,27666,33,0.86 [0.50-1.47],0.5706184512676549
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27479,608,1.06 [0.96-1.17],0.2628896169291647
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,27507,71,0.83 [0.56-1.21],0.3288308588639769
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,27574,171,1.23 [1.05-1.44],0.0098630678689962
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",27558,155,1.20 [1.01-1.42],0.0345636622408883
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26632,328,1.03 [0.90-1.19],0.6683828797220909
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,26547,243,0.96 [0.79-1.15],0.6268096873788513
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,26449,82,1.23 [0.99-1.53],0.0641131862831108
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,27639,51,1.07 [0.75-1.54],0.6974397781543573
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,27604,130,0.93 [0.72-1.20],0.5672174054091068
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral warts,27517,43,0.82 [0.50-1.34],0.4203225610313806
FMNL1,Formin-like protein 1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],27525,51,0.86 [0.55-1.33],0.4895632728983208
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm,27379,314,0.95 [0.81-1.12],0.5222606433742851
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,27574,75,0.87 [0.61-1.24],0.4416674135882854
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,27558,78,1.18 [0.93-1.51],0.175898041653267
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,12358,45,1.00 [0.68-1.48],0.9917340108127668
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",27476,1161,0.99 [0.92-1.08],0.8772421797566277
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm of meninges,27654,48,1.25 [0.93-1.69],0.1360342748758649
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,27631,51,1.15 [0.84-1.57],0.3795065783430335
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,27644,93,1.05 [0.80-1.37],0.721521066271865
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm of ovary,15247,97,0.85 [0.62-1.18],0.3327519844290588
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Ascending colon,27661,272,0.90 [0.75-1.08],0.2549277525087199
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Caecum,27657,202,0.84 [0.67-1.05],0.1196661719466365
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",27597,53,1.13 [0.82-1.55],0.4563142300346152
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Descending colon,27659,171,0.92 [0.74-1.15],0.4875012238210037
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,27623,287,1.03 [0.89-1.20],0.6885492892524354
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,27595,532,0.96 [0.85-1.09],0.5202451278341158
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Benign neoplasm: Transverse colon,27661,303,0.92 [0.77-1.09],0.3178169797297752
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Carcinoma in situ of breast,13108,85,1.19 [0.93-1.53],0.1752412659073079
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",13156,97,0.97 [0.72-1.30],0.822138345931902
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",23909,30,1.36 [1.00-1.83],0.0472903518685187
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",23916,37,0.84 [0.50-1.41],0.5042977974211966
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",27627,110,0.97 [0.74-1.27],0.8409489387828477
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Haemangioma, any site",27627,108,0.99 [0.76-1.29],0.9379795917073532
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Leiomyoma of uterus,14612,411,0.93 [0.81-1.08],0.3510323211544038
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Lung cancer and mesothelioma,20549,174,1.13 [0.96-1.33],0.1312956676295774
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Lymphoid leukaemia,23908,29,1.27 [1.04-1.56],0.0171112351235369
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",24028,149,0.98 [0.78-1.22],0.8559038044355772
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",23961,82,0.82 [0.58-1.16],0.2526392976580966
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",13208,80,1.11 [0.84-1.46],0.4563790073037944
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",23930,51,1.09 [0.78-1.52],0.6204968447232999
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",23942,63,1.04 [0.75-1.44],0.8117631744880353
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",23949,70,0.86 [0.60-1.24],0.4114217331531387
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)",13183,55,0.97 [0.66-1.43],0.8771803613678489
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",23932,53,1.22 [0.92-1.62],0.1635194144644453
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",11164,413,0.96 [0.84-1.10],0.5706718404747673
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",23971,92,0.91 [0.67-1.24],0.5552664669030747
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",23934,55,0.99 [0.69-1.43],0.9657915674505664
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,23939,60,1.04 [0.75-1.44],0.8100704580407669
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Melanocytic naevi,27434,214,1.13 [0.97-1.33],0.1202219177834817
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Melanocytic naevi of trunk,27617,94,1.21 [0.97-1.50],0.0938448152876153
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Melanoma in situ,23895,51,0.73 [0.45-1.17],0.1875249295162445
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",23938,59,0.75 [0.48-1.16],0.1894032825758122
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",23999,120,1.08 [0.86-1.35],0.5166076909958053
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",23997,118,1.00 [0.77-1.30],0.987502935641686
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",23947,68,1.01 [0.73-1.39],0.9724789748580376
FMNL1,Formin-like protein 1,Chapter II Neoplasms,Other benign neoplasms of skin,27486,142,0.99 [0.79-1.25],0.9613975026093832
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",24516,637,1.03 [0.93-1.15],0.5358313688361405
FMNL1,Formin-like protein 1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",24547,668,1.02 [0.92-1.13],0.7001446696253277
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27401,285,0.96 [0.81-1.14],0.6541967817615125
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,26258,53,1.22 [0.93-1.60],0.1507675743307237
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,27183,67,1.32 [1.06-1.64],0.0132776872501997
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26870,2211,1.02 [0.96-1.08],0.4750291184022692
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,26479,25,0.74 [0.38-1.46],0.390403661256166
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,27319,35,0.93 [0.56-1.53],0.764002502885111
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27226,1021,0.96 [0.88-1.05],0.3623298555485379
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27226,1021,0.96 [0.88-1.05],0.3623298555485379
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,26262,57,0.99 [0.69-1.41],0.9450000682665272
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27383,929,1.04 [0.95-1.13],0.3708970835571338
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,27390,106,0.87 [0.64-1.18],0.3691740142198197
FMNL1,Formin-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,27168,52,1.37 [1.10-1.69],0.0040825424723631
