Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",27629,108,1.16 [0.94-1.44],0.1750771966744866
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",28202,147,1.09 [0.91-1.32],0.3496565209029618
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27953,1008,1.05 [0.98-1.13],0.1741968631454028
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Candidiasis,28237,309,1.08 [0.95-1.23],0.2412600012014611
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27446,2786,1.05 [1.01-1.10],0.0263431337135762
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27689,2089,1.05 [1.00-1.10],0.0702432707318031
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,28024,1002,1.06 [0.99-1.14],0.0954754629207136
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,28149,44,0.92 [0.65-1.30],0.6521639655229057
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26962,645,1.06 [0.97-1.16],0.1789069144992405
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26080,626,1.08 [0.99-1.19],0.0763523841728957
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26317,174,1.11 [0.93-1.31],0.2412557578768208
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21034,1212,1.08 [1.02-1.16],0.0150681370894637
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26072,286,1.09 [0.96-1.25],0.189152136127177
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28189,1167,1.06 [0.99-1.13],0.0758914547253905
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Mycoses,28297,369,1.06 [0.95-1.20],0.306223858521998
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27563,618,1.13 [1.03-1.23],0.009037484366549
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,28236,715,1.08 [1.00-1.18],0.0596241325379358
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,27171,149,1.08 [0.90-1.30],0.4184098005073214
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,28339,31,1.36 [0.92-2.02],0.1215886595414274
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28144,623,1.05 [0.96-1.15],0.3257135697726199
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,28178,73,1.17 [0.90-1.51],0.2497012931913797
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28241,176,1.22 [1.03-1.44],0.0205774174903878
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",28225,160,1.21 [1.01-1.44],0.0353534320112086
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27277,332,1.05 [0.93-1.19],0.4189324260407406
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,27189,244,0.98 [0.85-1.13],0.7720975333562214
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,27103,81,1.02 [0.79-1.32],0.8612649730056043
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,28311,55,0.93 [0.68-1.27],0.6508067829783725
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,28278,132,0.93 [0.76-1.14],0.4961577736764014
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Viral warts,28191,45,0.73 [0.51-1.03],0.0728716572198822
FADD,FAS-associated death domain protein,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],28197,51,1.12 [0.82-1.53],0.4871740081501433
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign lipomatous neoplasm,28041,324,1.11 [0.98-1.26],0.0903383965596971
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,28246,76,1.33 [1.03-1.71],0.0269081342319129
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,28225,83,1.25 [0.98-1.59],0.0719853229416764
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,12641,45,1.10 [0.79-1.55],0.5663111769907844
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",28142,1203,1.00 [0.94-1.07],0.9074111102078763
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm of meninges,28327,49,1.32 [0.96-1.80],0.0872603531977848
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,28304,53,0.93 [0.68-1.28],0.6736599801686116
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,28316,97,1.08 [0.86-1.36],0.5044528732927118
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm of ovary,15635,99,1.02 [0.81-1.28],0.8661131644958995
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Ascending colon,28332,280,0.94 [0.82-1.07],0.3448501128899467
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Caecum,28328,209,0.97 [0.83-1.13],0.6872773999723687
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",28271,58,0.91 [0.67-1.23],0.528327721034398
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Descending colon,28331,183,0.88 [0.74-1.04],0.1386915310193813
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Rectum,28294,297,0.96 [0.84-1.10],0.5521548865350858
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,28263,558,0.97 [0.88-1.07],0.5285635931951724
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Benign neoplasm: Transverse colon,28332,315,0.99 [0.87-1.12],0.8701741876141498
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Carcinoma in situ of breast,13452,90,0.79 [0.62-1.01],0.0591932473407185
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",13500,104,0.82 [0.66-1.04],0.0975120569413963
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",24498,32,0.97 [0.65-1.45],0.8864282937778236
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",24504,38,0.86 [0.59-1.26],0.4338802209525025
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",28296,114,1.02 [0.82-1.26],0.8699643873000039
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Haemangioma, any site",28296,112,1.01 [0.82-1.26],0.9110211755576896
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Leiomyoma of uterus,14989,424,0.98 [0.87-1.09],0.6618888720180717
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Lung cancer and mesothelioma,21055,179,1.12 [0.94-1.32],0.2098537155390441
FADD,FAS-associated death domain protein,Chapter II Neoplasms,Lymphoid leukaemia,24495,29,1.20 [0.79-1.81],0.3959969029594264
FADD,FAS-associated death domain protein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",24619,153,1.03 [0.85-1.23],0.7806252701939538
