Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",27619,103,3.27 [2.25-4.74],4.2805166782037664e-10
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",28191,143,2.41 [1.67-3.48],2.441032014156309e-06
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27938,1009,2.50 [2.18-2.87],1.1586397463169683e-38
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Candidiasis,28224,308,2.51 [1.96-3.23],6.354269290834863e-13
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27430,2772,2.11 [1.93-2.30],2.7791032736606413e-59
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27687,2092,2.61 [2.37-2.87],1.390982374823083e-86
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,28011,998,2.21 [1.91-2.55],1.8564408512845257e-26
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,28139,43,5.62 [3.55-8.87],1.4536215558127237e-13
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26946,642,3.46 [2.96-4.05],4.20797212276696e-55
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26061,622,4.01 [3.48-4.63],3.604569444948992e-80
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26307,175,4.18 [3.15-5.54],2.733299705551238e-23
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21025,1219,2.74 [2.43-3.10],1.664467020413336e-60
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26065,286,4.45 [3.63-5.45],4.023592162482815e-47
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28176,1163,2.21 [1.93-2.53],6.810631096084578e-31
HAVCR2,Hepatitis A virus cellular receptor 2,Chapter I Certain infectious and parasitic diseases,Mycoses,28286,370,2.43 [1.93-3.06],3.753185611844917e-14
