Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",23956,83,1.87 [1.39-2.51],3.900383627095511e-05
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",24466,129,1.48 [1.02-2.13],0.037962873735836
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",24250,890,1.28 [1.08-1.53],0.0054362716792894
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Candidiasis,24492,267,1.14 [0.79-1.64],0.4845060258839726
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23795,2415,1.19 [1.07-1.34],0.0022629974058642
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24016,1826,1.25 [1.10-1.41],0.0006538157653542
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,24310,868,1.17 [0.97-1.42],0.1089768643745555
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,24420,38,1.73 [1.02-2.91],0.0411356751598411
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,23374,568,1.56 [1.31-1.86],5.86003202840455e-07
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22581,536,1.56 [1.31-1.85],6.189858399232602e-07
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,22803,150,1.09 [0.66-1.80],0.7422145189245679
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18202,1063,1.28 [1.08-1.50],0.0037645989901305
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,22598,250,1.43 [1.07-1.91],0.0150364859333893
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,24455,1013,1.23 [1.04-1.45],0.0175442660191627
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Mycoses,24549,324,1.28 [0.95-1.72],0.0988874337028119
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23902,542,1.39 [1.14-1.70],0.0012824646199296
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,24495,622,1.55 [1.32-1.84],2.245574869593167e-07
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,23573,131,1.45 [1.00-2.11],0.0494037009445883
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,24589,29,0.95 [0.27-3.28],0.9324934002767344
LEO1,RNA polymerase-associated protein LEO1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,24422,549,1.57 [1.31-1.87],8.379521217793263e-07
