Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",23107,81,0.80 [0.58-1.12],0.1887446705777692
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23584,124,1.00 [0.81-1.25],0.9820888195125488
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23381,861,0.97 [0.89-1.06],0.5011926953978094
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,23608,256,0.81 [0.68-0.98],0.0270241451744221
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22937,2319,0.97 [0.92-1.02],0.1950785903364339
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),23152,1737,0.98 [0.92-1.04],0.4559016852221046
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23438,827,1.00 [0.92-1.09],0.9503761058224712
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23544,38,0.97 [0.64-1.45],0.8690045293466382
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22539,535,1.04 [0.94-1.15],0.4492881551224335
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21771,506,0.99 [0.89-1.10],0.8339545741469322
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21992,140,0.72 [0.55-0.94],0.0159701162461158
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17536,1008,0.97 [0.90-1.05],0.4719456890400593
PITHD1,PITH domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21795,236,1.02 [0.87-1.19],0.8523572584961392
