Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACE2,Angiotensin-converting enzyme 2,18215,1110,1.19 [1.08-1.30],0.0002269345750229
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACVRL1,Serine/threonine-protein kinase receptor R3,18396,1109,1.43 [1.17-1.73],0.0003977813440303
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADA2,Adenosine deaminase 2,18471,1127,1.28 [1.13-1.44],5.2651797860806965e-05
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,16145,952,1.59 [1.30-1.95],7.1243322540311005e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,18814,1151,0.63 [0.50-0.78],3.319779985352269e-05
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,18497,1117,1.26 [1.11-1.43],0.0003925942372805
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,18636,1123,0.74 [0.66-0.83],7.358695582876143e-07
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADM,Pro-adrenomedullin,18736,1133,1.90 [1.55-2.34],1.207358139266101e-09
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AGR2,Anterior gradient protein 2 homolog,17988,1088,1.17 [1.11-1.24],7.342169001595216e-09
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AGRN,Agrin,18657,1127,1.50 [1.30-1.73],2.829479518634604e-08
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AIDA,"Axin interactor, dorsalization-associated protein",15784,938,1.14 [1.07-1.22],0.0001368388646763
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AMBP,Protein AMBP,18703,1132,1.80 [1.39-2.33],7.636032260441442e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ANG,Angiogenin,18537,1131,1.30 [1.12-1.51],0.0007619766964598
