Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,ADA2,Adenosine deaminase 2,19292,137,1.95 [1.43-2.65],2.176010013258317e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19452,138,0.45 [0.32-0.61],8.485658177732959e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,AGR3,Anterior gradient protein 3,18878,139,1.55 [1.23-1.94],0.0001868485612708
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,AREG,Amphiregulin,19286,136,1.79 [1.34-2.39],7.643250095854892e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,BGN,Biglycan,18883,139,0.80 [0.70-0.91],0.000923079367746
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CD79B,B-cell antigen receptor complex-associated protein beta chain,19563,142,1.63 [1.25-2.13],0.0003395052512054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,19004,139,1.59 [1.22-2.07],0.0005325715704035
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CLEC3B,Tetranectin,16491,114,0.23 [0.10-0.50],0.0002510417863089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CRHBP,Corticotropin-releasing factor-binding protein,19380,141,2.73 [1.61-4.63],0.0002061269697131
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,DDX53,Probable ATP-dependent RNA helicase DDX53,16429,113,0.41 [0.24-0.69],0.0008593980592461
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,DIPK2B,Divergent protein kinase domain 2B,16527,116,0.37 [0.21-0.66],0.0008628935973706
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,GAST,Gastrin,16853,119,1.25 [1.13-1.38],1.7142871702977697e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,HGF,Hepatocyte growth factor,19563,142,2.08 [1.46-2.97],4.80674171021404e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,PCSK9,Proprotein convertase subtilisin/kexin type 9,19614,141,2.02 [1.41-2.89],0.0001147212688626
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,PRSS8,Prostasin,19306,139,1.76 [1.28-2.43],0.0005188098558618
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,SFRP4,Secreted frizzled-related protein 4,16527,116,0.47 [0.30-0.72],0.0005194533578496
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,19490,138,2.20 [1.54-3.14],1.3696849547260243e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,TFPI2,Tissue factor pathway inhibitor 2,19396,136,1.50 [1.18-1.91],0.0009563563009179
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,TGFA,Protransforming growth factor alpha,19330,140,1.62 [1.23-2.14],0.0005966423605627
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,16581,115,1.92 [1.36-2.71],0.0002117788911741
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,TIMP3,Metalloproteinase inhibitor 3,19467,141,1.20 [1.08-1.34],0.0006309777442607
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,TNFSF14,Tumor necrosis factor ligand superfamily member 14,19195,140,1.59 [1.25-2.03],0.0001956245061494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,VEGFA,Vascular endothelial growth factor A,19505,142,1.62 [1.29-2.04],3.4951654781243946e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,VEGFD,Vascular endothelial growth factor D,19538,142,0.44 [0.33-0.60],9.929849608412205e-08
