Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19394,80,0.46 [0.30-0.70],0.0003309913319759
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,B2M,Beta-2-microglobulin,16847,69,1.86 [1.28-2.68],0.000989159843722
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CDCP1,CUB domain-containing protein 1,19136,81,1.87 [1.37-2.55],6.835423820179102e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CHGA,Chromogranin-A,16842,67,1.57 [1.32-1.87],4.83831605684588e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CKAP4,Cytoskeleton-associated protein 4,19415,84,2.34 [1.43-3.81],0.0006771403088005
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,COL9A1,Collagen alpha-1(IX) chain,19269,79,1.90 [1.36-2.68],0.0002066531503668
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CRTAC1,Cartilage acidic protein 1,19556,83,4.64 [2.29-9.39],1.952002013837101e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,GAST,Gastrin,16803,69,1.31 [1.15-1.49],4.737722181578539e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,KLK4,Kallikrein-4,19472,83,1.67 [1.30-2.15],7.032369325804502e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,LGALS9,Galectin-9,19314,81,2.54 [1.48-4.35],0.0006815672656111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,LTA,Lymphotoxin-alpha,19269,79,2.00 [1.47-2.72],9.372600362948752e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,MMP7,Matrilysin,18912,81,2.11 [1.41-3.14],0.0002500256302625
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,PLAUR,Urokinase plasminogen activator surface receptor,19192,81,3.00 [1.64-5.47],0.000352418728365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,PLIN1,Perilipin-1,18875,78,2.05 [1.40-3.00],0.0002015473382272
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,POMC,Pro-opiomelanocortin,16416,70,0.51 [0.37-0.69],1.1710269949792235e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,18863,80,1.49 [1.20-1.85],0.0003433402554778
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,19431,79,2.26 [1.50-3.43],0.0001121954385019
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,TNF,Tumor necrosis factor,18923,81,2.08 [1.65-2.61],4.3283293054669196e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,19340,82,2.05 [1.63-2.58],1.0278777066918544e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,TREM2,Triggering receptor expressed on myeloid cells 2,19320,81,1.86 [1.33-2.61],0.0002896604087604
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,16748,70,1.67 [1.27-2.21],0.000300573066338
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,ZBTB17,Zinc finger and BTB domain-containing protein 17,18946,81,1.69 [1.29-2.23],0.0001627229093969
