Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis,CD300A,CMRF35-like molecule 8,21654,52,5.41 [2.61-11.21],5.81235811236098e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,CHGA,Chromogranin-A,22107,52,1.75 [1.45-2.11],5.745985742994501e-09
Chapter XI Diseases of the digestive system,Acute pancreatitis,CKAP4,Cytoskeleton-associated protein 4,25495,63,3.75 [2.13-6.60],4.629479709855417e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,CTSO,Cathepsin O,25614,63,3.93 [2.19-7.05],4.263968037354069e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,GAST,Gastrin,22070,51,1.53 [1.32-1.77],1.3218594040282793e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,ITGBL1,Integrin beta-like protein 1,22107,52,3.17 [2.01-4.99],6.471739198839282e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,OCLN,Occludin,22080,52,2.65 [1.72-4.09],9.13495361722826e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,PGA4,Pepsin A-4,22120,51,2.32 [1.70-3.16],1.2147021396727146e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,25177,62,1.74 [1.46-2.08],5.606021300147432e-10
Chapter XI Diseases of the digestive system,Acute pancreatitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,21994,51,2.80 [2.10-3.74],2.995338107950875e-12
