Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACVRL1,Serine/threonine-protein kinase receptor R3,26750,127,4.54 [2.77-7.44],2.044624038932074e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADM,Pro-adrenomedullin,27204,128,5.04 [2.80-9.05],6.203746589629087e-08
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",AGRN,Agrin,27114,130,2.77 [1.94-3.95],1.8469217235025995e-08
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ANGPT2,Angiopoietin-2,27204,128,3.09 [2.22-4.32],3.1159174378092826e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",B2M,Beta-2-microglobulin,23567,115,1.75 [1.38-2.21],3.55243361054148e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",BTN2A1,Butyrophilin subfamily 2 member A1,27114,130,4.16 [2.56-6.75],8.763925037889838e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CCDC80,Coiled-coil domain-containing protein 80,26980,130,2.25 [1.61-3.14],1.7356873670897694e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CCN3,CCN family member 3,27270,129,2.26 [1.58-3.22],6.95888096632512e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD300E,CMRF35-like molecule 2,27102,128,2.54 [1.85-3.49],6.923586104620456e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD302,CD302 antigen,26855,126,3.30 [2.23-4.89],2.548832531679672e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD5,T-cell surface glycoprotein CD5,27168,127,2.23 [1.58-3.16],5.914375371176046e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD79B,B-cell antigen receptor complex-associated protein beta chain,27258,129,1.92 [1.46-2.54],3.889600477543782e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD83,CD83 antigen,26938,131,2.66 [1.80-3.93],8.227346103888952e-07
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CDH3,Cadherin-3,27212,127,2.59 [1.83-3.68],9.846745605877849e-08
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CKAP4,Cytoskeleton-associated protein 4,27128,129,3.15 [2.05-4.83],1.7315878643002533e-07
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CLEC14A,C-type lectin domain family 14 member A,26986,128,3.19 [2.09-4.89],8.825173906980493e-08
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",COL6A3,Collagen alpha-3(VI) chain,27309,129,3.30 [2.38-4.56],6.645034873064527e-13
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",COLEC12,Collectin-12,26983,130,3.60 [2.13-6.06],1.5746985852133822e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CRIM1,Cysteine-rich motor neuron 1 protein,27114,130,6.49 [3.69-11.41],8.748111101009656e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CST3,Cystatin-C,27032,131,3.01 [1.92-4.70],1.4501717486726586e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",27074,128,3.70 [2.41-5.68],2.01917942453955e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",DLL1,Delta-like protein 1,27074,128,3.11 [1.96-4.94],1.6193611069730762e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",DTX3,Probable E3 ubiquitin-protein ligase DTX3,26855,126,3.20 [1.92-5.35],8.692925556455812e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EDA2R,Tumor necrosis factor receptor superfamily member 27,27204,128,3.42 [2.55-4.61],3.763710303009112e-16
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EFNA4,Ephrin-A4,26750,127,3.28 [2.29-4.69],7.236786862881203e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EPHA2,Ephrin type-A receptor 2,26029,125,3.08 [2.19-4.34],1.2492973252969775e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EPHB4,Ephrin type-B receptor 4,27309,129,3.45 [2.10-5.64],8.811825122765069e-07
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EPO,Erythropoietin,26938,131,1.41 [1.22-1.63],2.289609783460912e-06
