Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ACP5,Tartrate-resistant acid phosphatase type 5,25858,36,3.30 [2.11-5.17],1.940820224701104e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ACTA2,"Actin, aortic smooth muscle",25270,35,2.91 [2.25-3.76],4.166962228578637e-16
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADA,Adenosine deaminase,26012,34,4.62 [2.76-7.73],5.761500602463765e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADA2,Adenosine deaminase 2,25576,36,7.33 [4.62-11.63],2.4966969054791882e-17
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21822,29,2.41 [1.73-3.35],2.1588589853978933e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,25923,35,5.87 [2.69-12.80],8.491670442542594e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22348,29,6.46 [3.80-10.98],5.417390241953518e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,25270,35,2.15 [1.56-2.98],3.680072708267816e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADAMTSL2,ADAMTS-like protein 2,22447,28,6.36 [2.88-14.05],4.780645762987549e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADGRD1,Adhesion G-protein coupled receptor D1,21977,28,8.52 [4.18-17.37],3.7047989713648526e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADGRE5,Adhesion G protein-coupled receptor E5,25928,36,6.55 [3.79-11.31],1.59235105542807e-11
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ADGRG1,Adhesion G-protein coupled receptor G1,25620,34,2.47 [1.91-3.20],7.396077725804541e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AGR2,Anterior gradient protein 2 homolog,24908,32,2.18 [1.75-2.72],4.694944952345359e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AGRN,Agrin,25875,34,5.76 [3.34-9.93],2.9390891686866004e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AHNAK2,Protein AHNAK2,21875,29,5.15 [2.82-9.42],1.0142301949397517e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,21020,29,0.10 [0.05-0.23],9.645906885326353e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ANGPT2,Angiopoietin-2,25954,34,4.28 [2.34-7.85],2.490869782588506e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ANGPTL4,Angiopoietin-related protein 4,25832,34,5.34 [2.81-10.13],2.997998928912411e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ANXA5,Annexin A5,25058,33,3.52 [2.01-6.14],9.942113264763776e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",APOA4,Apolipoprotein A-IV,22491,28,2.92 [1.98-4.31],7.095470698923413e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",APOL1,Apolipoprotein L1,22460,29,0.27 [0.15-0.48],5.300800758266232e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AREG,Amphiregulin,25620,34,2.79 [1.94-4.03],3.6971005252243856e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ASGR1,Asialoglycoprotein receptor 1,25571,33,9.24 [4.48-19.09],1.853508643952773e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ASGR2,Asialoglycoprotein receptor 2,22460,29,8.45 [3.31-21.59],8.111850076038193e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ATRAID,All-trans retinoic acid-induced differentiation factor,22348,29,2.42 [1.74-3.35],1.334370557498583e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",AXL,Tyrosine-protein kinase receptor UFO,25829,36,7.45 [3.84-14.46],2.8712142693542555e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",B2M,Beta-2-microglobulin,22491,28,2.05 [1.52-2.76],2.318896622550258e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",21875,29,9.85 [4.44-21.85],1.8850729921310084e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",BAMBI,BMP and activin membrane-bound inhibitor homolog,25147,34,4.90 [2.99-8.05],3.3181240998891847e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",BCAM,Basal cell adhesion molecule,25740,35,6.92 [3.48-13.72],3.204159004642001e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",BMPER,BMP-binding endothelial regulator protein,21977,28,7.11 [3.60-14.04],1.6489452359968232e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,25829,36,3.18 [2.06-4.92],1.7189394060276456e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,21931,28,7.72 [3.54-16.80],2.6226688372376054e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CA12,Carbonic anhydrase 12,25620,34,6.76 [4.60-9.91],1.5542917762872711e-22
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CA14,Carbonic anhydrase 14,25954,34,5.40 [2.83-10.32],3.309756427199332e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CA9,Carbonic anhydrase 9,25954,34,3.61 [2.40-5.44],8.017407670132316e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CALB1,Calbindin,25620,34,3.48 [2.09-5.77],1.4235918262223665e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CALCB,Calcitonin gene-related peptide 2,22407,29,2.28 [1.59-3.26],7.743790690431883e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCDC80,Coiled-coil domain-containing protein 80,25743,35,3.35 [2.06-5.45],1.1506271054968797e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCL15,C-C motif chemokine 15,26057,36,4.45 [2.84-6.98],8.3372266433791e-11
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCL21,C-C motif chemokine 21,25875,34,2.05 [1.49-2.80],8.016552393206966e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCL25,C-C motif chemokine 25,26012,34,4.04 [2.38-6.88],2.564789375636824e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCN3,CCN family member 3,26025,36,7.80 [5.19-11.72],4.727806042006241e-23
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCN4,CCN family member 4,25954,34,5.06 [3.02-8.48],7.01611760410919e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CCN5,CCN family member 5,25740,35,9.40 [5.60-15.78],2.281835939076156e-17
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD109,CD109 antigen,25740,35,7.90 [3.54-17.64],4.659817572632227e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD14,Monocyte differentiation antigen CD14,25174,36,5.64 [3.48-9.14],2.3326325244783537e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD160,CD160 antigen,26012,34,4.56 [2.91-7.13],3.140785731116153e-11
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD164,Sialomucin core protein 24,25740,35,2.41 [1.71-3.41],6.278463009580718e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD200,OX-2 membrane glycoprotein,25705,33,9.07 [4.18-19.71],2.5300491294411483e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD207,C-type lectin domain family 4 member K,25186,34,4.64 [2.60-8.26],1.884560359660092e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD27,CD27 antigen,25832,34,8.01 [5.26-12.22],3.7831419989084514e-22
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD274,Programmed cell death 1 ligand 1,25571,33,3.91 [2.42-6.31],2.2420894571434786e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD28,T-cell-specific surface glycoprotein CD28,25147,34,3.11 [1.98-4.89],9.21722457850787e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD300C,CMRF35-like molecule 6,25967,35,8.16 [4.62-14.43],5.057621797698937e-13
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD300E,CMRF35-like molecule 2,25860,34,5.69 [3.62-8.93],4.2974596472192736e-14
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD302,CD302 antigen,25620,34,7.63 [4.39-13.27],5.592299843511728e-13
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,25620,34,8.07 [4.45-14.61],5.537427361725581e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD46,Membrane cofactor protein,25566,36,5.18 [3.33-8.06],3.081122621266634e-13
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD48,CD48 antigen,25832,34,9.00 [4.30-18.82],5.2767588341901134e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD55,Complement decay-accelerating factor,24838,36,5.10 [3.24-8.03],1.858789506457781e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD74,HLA class II histocompatibility antigen gamma chain,25967,35,8.96 [5.22-15.39],1.9414202318881838e-15
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD79B,B-cell antigen receptor complex-associated protein beta chain,26012,34,3.89 [2.79-5.42],9.446254528008757e-16
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD80,T-lymphocyte activation antigen CD80,22457,29,4.85 [2.57-9.16],1.1671516956720874e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD83,CD83 antigen,25705,33,5.95 [3.31-10.70],2.618402578454315e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD93,Complement component C1q receptor,24753,35,9.80 [5.47-17.56],1.7796484881166226e-14
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CDH1,Cadherin-1,24883,36,3.31 [2.46-4.47],4.28398266445085e-15
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CDH15,Cadherin-15,25919,35,2.61 [1.85-3.69],4.9294160365521626e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CDH17,Cadherin-17,25743,35,2.45 [1.74-3.45],2.548904168401857e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CDH3,Cadherin-3,25967,35,4.88 [2.96-8.04],5.003995795629073e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CDH6,Cadherin-6,25743,35,5.93 [3.16-11.13],3.052188945678743e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CELA2A,Chymotrypsin-like elastase family member 2A,22447,28,0.21 [0.14-0.31],7.429221955251188e-15
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CELA3A,Chymotrypsin-like elastase family member 3A,26011,36,0.28 [0.19-0.43],1.1180849558286275e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CGREF1,Cell growth regulator with EF hand domain protein 1,25743,35,9.84 [5.88-16.45],2.8191203198512057e-18
