Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26487,2862,1.15 [1.09-1.22],1.8700545046320857e-06
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24440,954,1.23 [1.11-1.36],5.416123502222013e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,19039,1656,1.18 [1.09-1.27],2.624848405601993e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26227,2943,1.17 [1.11-1.24],6.144105987656744e-08
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26653,1524,1.19 [1.10-1.29],1.5888050996360466e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26653,1524,1.19 [1.10-1.29],1.5888050996360466e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26828,1258,1.24 [1.14-1.36],4.679206931502882e-07
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24794,3120,1.13 [1.06-1.19],4.576704093083409e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,21889,215,1.49 [1.23-1.81],3.987356674095126e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,26342,4668,1.12 [1.07-1.17],2.94207402530335e-06
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26326,1504,1.18 [1.09-1.28],4.1618164471928326e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19124,102,1.92 [1.48-2.49],8.292819182804022e-07
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26523,1689,1.20 [1.11-1.29],2.188243251155906e-06
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,27144,1181,1.21 [1.10-1.32],4.024367141242728e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18616,227,1.52 [1.24-1.86],4.259128700006312e-05
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,26163,1254,1.29 [1.18-1.40],6.7074009929669445e-09
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26398,1489,1.31 [1.22-1.42],7.398313438633119e-12
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter XIV Diseases of the genitourinary system,Dialysis,24964,55,2.03 [1.53-2.70],1.0793402607466504e-06
PRKAB1,5'-AMP-activated protein kinase subunit beta-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,27035,2460,1.21 [1.14-1.29],1.880335065419101e-09
