Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18858,913,2.77 [2.36-3.25],1.0098816424646716e-35
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18125,295,7.03 [5.44-9.09],3.131769529543178e-50
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21385,177,2.01 [1.42-2.85],7.950432802722728e-05
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13257,1079,4.89 [4.17-5.73],7.36758372386857e-85
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21339,131,1.83 [1.22-2.75],0.003516380706092
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18921,97,8.01 [5.23-12.26],9.825391773727089e-22
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22790,130,1.78 [1.19-2.67],0.0049907444602791
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18421,70,6.25 [3.71-10.53],5.523640652500783e-12
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21641,134,4.91 [3.44-7.01],1.6775304520438006e-18
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21595,88,5.91 [3.86-9.07],3.6467344017714014e-16
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22898,70,1.88 [1.07-3.30],0.0274100350181933
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22930,66,1.89 [1.07-3.31],0.0273198528623915
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22927,63,1.93 [1.09-3.44],0.02469070542539
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Mycoses,22425,61,2.38 [1.35-4.19],0.0027971847898659
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21319,439,3.10 [2.50-3.83],1.93127331146972e-25
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21013,133,4.98 [3.50-7.08],5.298574872236884e-19
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21205,325,2.85 [2.22-3.65],1.5603584221000243e-16
SPON2,Spondin-2,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16441,58,3.29 [1.87-5.79],3.6724160143136615e-05
SPON2,Spondin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19574,767,4.10 [3.46-4.85],9.10929891822526e-61
SPON2,Spondin-2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21407,464,1.45 [1.16-1.81],0.0011156372979761
SPON2,Spondin-2,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22985,150,1.53 [1.04-2.24],0.0300267019047084
SPON2,Spondin-2,Chapter II Neoplasms,Benign neoplasm: Rectum,22674,84,2.23 [1.36-3.64],0.0013943949496358
SPON2,Spondin-2,Chapter II Neoplasms,Benign lipomatous neoplasm,22811,293,0.73 [0.54-0.98],0.0382703137120469
SPON2,Spondin-2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23031,102,0.58 [0.35-0.97],0.0367045396480847
SPON2,Spondin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21469,196,4.06 [3.01-5.47],3.121403179223165e-20
SPON2,Spondin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20942,352,4.52 [3.59-5.70],1.693818600627144e-37
SPON2,Spondin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20942,352,4.52 [3.59-5.70],1.693818600627144e-37
SPON2,Spondin-2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18399,565,4.11 [3.37-5.02],7.8569994432361555e-44
SPON2,Spondin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22420,58,1.91 [1.02-3.56],0.0427061913943716
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22701,59,2.09 [1.16-3.77],0.0147298133733595
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16647,1655,2.88 [2.53-3.27],2.8919572214908085e-58
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21315,644,1.78 [1.47-2.14],1.7037609051828087e-09
SPON2,Spondin-2,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21435,174,6.16 [4.57-8.30],6.568518937631107e-33
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20872,779,4.97 [4.20-5.88],9.964257509318382e-79
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20845,752,4.75 [4.01-5.63],3.340235247594827e-72
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21167,186,2.29 [1.62-3.24],2.5296454262822603e-06
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21166,185,2.29 [1.62-3.24],2.54980311103154e-06
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16465,1473,2.73 [2.39-3.13],1.5384118294524334e-47
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15181,189,2.84 [2.00-4.01],4.070865049324658e-09
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16357,1365,2.74 [2.38-3.16],8.953098280722268e-45
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15049,57,8.95 [5.26-15.23],6.563990217177729e-16
SPON2,Spondin-2,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15083,91,6.72 [4.34-10.41],1.4790906150576858e-17
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,Any mental disorder,18875,539,2.00 [1.63-2.45],2.0261299657747385e-11
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",18496,160,3.03 [2.14-4.28],3.505746422293342e-10
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22682,113,2.44 [1.63-3.67],1.6301848383833815e-05
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22741,85,3.23 [2.06-5.07],3.619188047999889e-07
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,Alcohol dependence,21512,44,4.60 [2.52-8.39],6.657247413500266e-07
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,Smoking dependency,21431,50,4.26 [2.41-7.56],6.876924452694882e-07
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",18598,262,1.90 [1.42-2.54],1.6748764459869172e-05
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,Depression,21603,232,1.72 [1.27-2.33],0.0004924664284465
SPON2,Spondin-2,Chapter V Mental and behavioural disorders,Depression or dysthymia,18237,199,1.97 [1.41-2.75],6.674510042378865e-05
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Neurological diseases,18726,1491,2.06 [1.81-2.34],5.062786047992602e-28
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,16377,100,2.24 [1.39-3.61],0.000928480249699
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,22958,76,1.90 [1.11-3.26],0.0192949672470479
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,21721,472,2.00 [1.61-2.47],1.8674550437200364e-10
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Epilepsy,21384,135,1.55 [1.03-2.34],0.0348828151415834
SPON2,Spondin-2,Chapter IX Diseases of the circulatory system,Transient ischemic attack,21867,117,2.89 [1.94-4.30],1.776566538038795e-07
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Other sleep disorders,21410,161,1.96 [1.37-2.80],0.0002350727299024
SPON2,Spondin-2,Chapter VI Diseases of the nervous system,Sleep apnoea,22521,122,2.09 [1.40-3.13],0.0003358146940517
