Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19101,45,0.40 [0.21-0.75],0.0049338463262143
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14241,1304,0.87 [0.78-0.97],0.0143135524311137
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,18059,147,0.65 [0.44-0.95],0.026165455225712
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",18058,146,0.65 [0.44-0.95],0.0260749973366371
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,14093,1156,0.83 [0.74-0.94],0.0030484661934019
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,14010,1073,0.83 [0.73-0.94],0.0032952461894028
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,19530,112,1.37 [1.05-1.80],0.0214855210982503
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12081,3731,0.87 [0.81-0.94],0.0005925285825881
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17185,1459,0.87 [0.78-0.96],0.0068589706074235
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Angina pectoris,16593,867,0.80 [0.70-0.92],0.0017209965429634
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,18749,554,0.84 [0.71-0.99],0.0405605985248241
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,16878,1174,0.88 [0.79-0.99],0.0341471410855125
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8242,568,0.75 [0.63-0.90],0.0012997610920567
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14597,108,0.60 [0.40-0.90],0.0136376694413626
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",18592,143,0.70 [0.50-0.98],0.0396071600142389
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,18794,77,0.56 [0.35-0.90],0.017338486568365
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Duodenal ulcer,13761,126,1.34 [1.03-1.73],0.0286123325636766
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Ventral hernia,14932,86,1.44 [1.07-1.95],0.0176708822914098
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,15784,938,1.12 [1.00-1.26],0.0473415481658617
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,12637,137,1.30 [1.01-1.69],0.0452052059462966
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18131,56,1.61 [1.16-2.21],0.0039493280550074
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XI Diseases of the digestive system,Coeliac disease,18123,48,1.59 [1.12-2.26],0.0090694197569402
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,17421,1105,0.87 [0.77-0.98],0.020371971708471
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,12266,367,1.20 [1.01-1.42],0.03574596897602
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",19413,183,1.40 [1.14-1.74],0.0016890013402167
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,18932,59,1.43 [1.01-2.04],0.0454122136243799
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8014,127,0.63 [0.44-0.91],0.0145815465579888
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIV Diseases of the genitourinary system,Dysplasia of cervi uteri,7928,41,0.42 [0.21-0.83],0.0129932534639905
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",10308,55,0.55 [0.31-0.98],0.0414436499955402
TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A,Chapter XIV Diseases of the genitourinary system,All dysplastic lesions of the cervix uteri,10310,50,0.49 [0.27-0.90],0.0205381589945259
