Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
NCF2,Neutrophil cytosol factor 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18141,290,1.13 [1.01-1.26],0.0377366286226753
NCF2,Neutrophil cytosol factor 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13272,1080,1.10 [1.03-1.17],0.0041859732511699
NCF2,Neutrophil cytosol factor 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18436,72,1.24 [1.01-1.53],0.0394811778702466
NCF2,Neutrophil cytosol factor 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18404,560,1.16 [1.07-1.26],0.0003617245551737
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22726,61,1.28 [1.04-1.59],0.0226721515445172
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16679,1651,1.09 [1.03-1.15],0.0015969025661558
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21188,185,1.25 [1.07-1.46],0.0043932205891024
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21187,184,1.25 [1.07-1.46],0.0043861008964157
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16494,1466,1.08 [1.02-1.14],0.004843685721547
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16384,1356,1.10 [1.04-1.17],0.0008296055244384
NCF2,Neutrophil cytosol factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15087,59,1.35 [1.08-1.67],0.0068990531753742
NCF2,Neutrophil cytosol factor 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,22377,98,1.21 [1.00-1.45],0.0444801383230934
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,14215,4566,1.12 [1.07-1.16],2.0915544769774077e-08
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,22112,97,1.33 [1.13-1.57],0.0006197922721281
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",15066,3197,1.09 [1.04-1.13],9.317313154370012e-05
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,Hypertension,15108,3239,1.09 [1.04-1.13],0.0001316764625844
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20190,1820,1.14 [1.08-1.19],1.8162336811175533e-07
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,Angina pectoris,19451,1081,1.13 [1.06-1.20],7.519950689932927e-05
NCF2,Neutrophil cytosol factor 2,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,21691,343,1.12 [1.01-1.24],0.0303368863291776
