Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DNLZ,DNL-type zinc finger protein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14267,333,0.83 [0.72-0.96],0.0127552438975405
DNLZ,DNL-type zinc finger protein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14275,341,0.83 [0.72-0.96],0.0137363688168004
DNLZ,DNL-type zinc finger protein,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8015,312,0.83 [0.72-0.96],0.0130579613470849
DNLZ,DNL-type zinc finger protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,18315,235,0.76 [0.63-0.92],0.0038423217613897
DNLZ,DNL-type zinc finger protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",18716,55,0.60 [0.38-0.94],0.0260686333925733
DNLZ,DNL-type zinc finger protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12014,3706,0.95 [0.91-0.99],0.0289184797117315
DNLZ,DNL-type zinc finger protein,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,18465,243,0.81 [0.68-0.97],0.0184607174240442
DNLZ,DNL-type zinc finger protein,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,18460,238,0.83 [0.70-0.99],0.0331843256250641
DNLZ,DNL-type zinc finger protein,Chapter XI Diseases of the digestive system,Diseases of appendix,19370,78,1.24 [1.04-1.48],0.0169808554812876
DNLZ,DNL-type zinc finger protein,Chapter XI Diseases of the digestive system,Acute appendicitis,19358,66,1.27 [1.06-1.53],0.0108671634920795
DNLZ,DNL-type zinc finger protein,Chapter XI Diseases of the digestive system,Umbilical hernia,14872,107,0.72 [0.53-0.96],0.0239520712728536
DNLZ,DNL-type zinc finger protein,Chapter XI Diseases of the digestive system,Other diseases of liver,18685,49,1.27 [1.02-1.59],0.0356150557299254
DNLZ,DNL-type zinc finger protein,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,18612,322,1.13 [1.02-1.25],0.0242728313749579
DNLZ,DNL-type zinc finger protein,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,18521,231,1.15 [1.02-1.30],0.0220076941880893
DNLZ,DNL-type zinc finger protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,16478,252,1.13 [1.00-1.27],0.0487551377402401
