Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DNAJB1,DnaJ homolog subfamily B member 1,Chapter II Neoplasms,Leiomyoma of uterus,11883,306,0.89 [0.79-1.00],0.0474869854997016
DNAJB1,DnaJ homolog subfamily B member 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22429,60,0.75 [0.58-0.98],0.0340249226164282
DNAJB1,DnaJ homolog subfamily B member 1,Chapter IX Diseases of the circulatory system,Cardiomyopathy,16916,71,1.37 [1.07-1.76],0.0116933829685357
DNAJB1,DnaJ homolog subfamily B member 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9525,689,0.85 [0.78-0.92],9.621846103751172e-05
DNAJB1,DnaJ homolog subfamily B member 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,16967,122,0.77 [0.64-0.92],0.0052510618269147
DNAJB1,DnaJ homolog subfamily B member 1,Chapter IX Diseases of the circulatory system,Varicose veins,21674,510,0.90 [0.82-0.99],0.0226917254286942
DNAJB1,DnaJ homolog subfamily B member 1,Chapter X Diseases of the respiratory system,Chronic sinusitis,21871,91,0.78 [0.63-0.97],0.0244489430785494
DNAJB1,DnaJ homolog subfamily B member 1,Chapter X Diseases of the respiratory system,Early onset COPD,21395,238,1.17 [1.03-1.34],0.0186776167997574
DNAJB1,DnaJ homolog subfamily B member 1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",21447,290,1.13 [1.00-1.28],0.045041280551516
DNAJB1,DnaJ homolog subfamily B member 1,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",21447,290,1.13 [1.00-1.28],0.045041280551516
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),16924,982,0.92 [0.86-0.99],0.0186546365087656
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XI Diseases of the digestive system,Diseases of liver,22149,125,0.83 [0.69-1.00],0.0488551196211402
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21280,75,1.43 [1.13-1.81],0.0031031553232558
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XI Diseases of the digestive system,Coeliac disease,21269,64,1.44 [1.11-1.86],0.0055336903881084
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,19356,1602,0.94 [0.89-0.99],0.0182220968074395
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,22534,162,1.19 [1.02-1.40],0.030505041226602
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22283,71,1.30 [1.02-1.65],0.0374881570293694
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,16788,4069,0.93 [0.89-0.96],0.0001005432627598
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,19368,65,1.33 [1.03-1.73],0.0290712265745813
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,11019,1797,0.94 [0.90-0.99],0.0295959115414137
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,9699,477,0.90 [0.82-0.99],0.0255765245057278
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Uterine polyps,9373,151,0.72 [0.61-0.85],0.0001045778055519
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Menorrhagia,9311,89,0.76 [0.61-0.94],0.0109126137785125
DNAJB1,DnaJ homolog subfamily B member 1,Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,9851,629,0.90 [0.82-0.97],0.0092498964960937
