Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NAGK,N-acetyl-D-glucosamine kinase,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",34664,89,1.98 [1.45-2.71],2.0199898950289283e-05
NAGK,N-acetyl-D-glucosamine kinase,Chapter II Neoplasms,Lymphoid leukaemia,34663,88,2.16 [1.59-2.93],8.827452429427768e-07
NAGK,N-acetyl-D-glucosamine kinase,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",34740,165,1.53 [1.20-1.96],0.0007329794139705
NAGK,N-acetyl-D-glucosamine kinase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",43126,379,0.78 [0.65-0.93],0.0070406064072645
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,40604,213,1.48 [1.19-1.84],0.0004199382008006
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,39526,384,0.76 [0.63-0.91],0.0026265466181849
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,33381,98,1.57 [1.15-2.14],0.0047194410082643
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,39178,5895,1.07 [1.03-1.12],0.0017645105096082
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41618,8335,1.07 [1.03-1.11],0.0002541642182113
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,43500,354,0.69 [0.57-0.83],7.335296320584784e-05
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,39624,260,0.69 [0.56-0.86],0.0009974705798465
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,3571,143,0.67 [0.50-0.89],0.0058556802291178
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,3796,413,0.79 [0.67-0.93],0.0052718497549842
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,39467,103,0.62 [0.44-0.89],0.0086928661295153
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,3505,78,0.52 [0.36-0.76],0.0007886859559273
NAGK,N-acetyl-D-glucosamine kinase,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,42431,549,0.75 [0.65-0.88],0.0002685529455248
NAGK,N-acetyl-D-glucosamine kinase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,38106,12791,1.06 [1.03-1.09],0.00023413653066
NAGK,N-acetyl-D-glucosamine kinase,Chapter IX Diseases of the circulatory system,Hypertension,39634,10940,1.07 [1.03-1.10],7.532749809422604e-05
NAGK,N-acetyl-D-glucosamine kinase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",39649,10955,1.07 [1.03-1.10],9.989192625642111e-05
NAGK,N-acetyl-D-glucosamine kinase,Chapter IX Diseases of the circulatory system,"Hypertension, portal",43227,129,1.46 [1.10-1.93],0.008454357279516
NAGK,N-acetyl-D-glucosamine kinase,Chapter IX Diseases of the circulatory system,Oesophageal varices,40857,84,1.59 [1.13-2.25],0.007886874097347
NAGK,N-acetyl-D-glucosamine kinase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",43316,600,1.21 [1.06-1.37],0.0051244047463579
NAGK,N-acetyl-D-glucosamine kinase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",43242,701,1.18 [1.05-1.34],0.0065073151824053
NAGK,N-acetyl-D-glucosamine kinase,Chapter VI Diseases of the nervous system,Falls/tendency to fall,42531,4253,0.93 [0.88-0.98],0.0099966989248769
NAGK,N-acetyl-D-glucosamine kinase,Chapter VI Diseases of the nervous system,Other disorders of nervous system,42701,236,0.73 [0.58-0.91],0.005897254891539
NAGK,N-acetyl-D-glucosamine kinase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,43245,388,0.70 [0.58-0.83],6.446658694464868e-05
