Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACE2,Angiotensin-converting enzyme 2,22831,62,1.60 [1.14-2.24],0.0066945813783275
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACP5,Tartrate-resistant acid phosphatase type 5,23349,68,2.48 [1.37-4.48],0.0027419825381559
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACTA2,"Actin, aortic smooth muscle",22831,62,2.01 [1.50-2.69],2.8395156966269533e-06
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACVRL1,Serine/threonine-protein kinase receptor R3,23016,66,6.67 [4.04-11.03],1.371234704743977e-13
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADA2,Adenosine deaminase 2,23138,68,2.97 [2.02-4.37],3.3837856506860805e-08
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19531,56,2.38 [1.44-3.95],0.0007655738271194
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22831,62,2.56 [1.27-5.15],0.0085058989553886
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23428,67,3.58 [2.22-5.77],1.7050795893155017e-07
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20063,58,4.16 [2.56-6.76],9.254513265379776e-09
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23146,67,2.16 [1.32-3.53],0.0020452673182366
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22831,62,1.80 [1.37-2.37],2.4815903217476847e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19531,56,2.15 [1.24-3.71],0.0060420662615317
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADAMTSL2,ADAMTS-like protein 2,20133,60,4.02 [2.52-6.43],5.9075573966039614e-09
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADGRB3,Adhesion G protein-coupled receptor B3,23016,66,3.12 [1.72-5.64],0.0001769500511864
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADGRE2,Adhesion G protein-coupled receptor E2,23340,68,5.01 [2.67-9.41],5.147899383110382e-07
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADGRE5,Adhesion G protein-coupled receptor E5,23434,68,3.47 [2.42-4.96],1.1778781594976627e-11
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADGRF5,Adhesion G protein-coupled receptor F5,20125,60,4.50 [1.91-10.61],0.000584064338544
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADGRG1,Adhesion G-protein coupled receptor G1,23146,67,1.78 [1.49-2.12],1.592232288044102e-10
Chapter X Diseases of the respiratory system,Pulmonary oedema,ADM,Pro-adrenomedullin,23459,68,8.99 [4.08-19.80],4.966755969570665e-08
Chapter X Diseases of the respiratory system,Pulmonary oedema,AGRN,Agrin,23340,68,3.42 [2.52-4.64],2.5323659440801654e-15
Chapter X Diseases of the respiratory system,Pulmonary oedema,AGRP,Agouti-related protein,23525,68,1.78 [1.18-2.69],0.0058176731578296
Chapter X Diseases of the respiratory system,Pulmonary oedema,ALCAM,CD166 antigen,23544,68,13.86 [5.88-32.66],1.8228553934074963e-09
Chapter X Diseases of the respiratory system,Pulmonary oedema,ALMS1,Alstrom syndrome protein 1,19770,56,1.71 [1.17-2.51],0.0059966987220715
Chapter X Diseases of the respiratory system,Pulmonary oedema,AMBP,Protein AMBP,23423,68,7.40 [3.00-18.23],1.3806217358406616e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,AMIGO2,Amphoterin-induced protein 2,23146,67,4.35 [2.02-9.35],0.000168963060652
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANG,Angiogenin,23215,68,2.57 [1.53-4.32],0.0003854868150132
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPT2,Angiopoietin-2,23459,68,3.04 [1.93-4.79],1.56094918522329e-06
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL1,Angiopoietin-related protein 1,22886,68,3.08 [1.54-6.19],0.0015490787752841
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL2,Angiopoietin-related protein 2,23258,68,2.70 [1.63-4.45],0.0001026366980906
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL3,Angiopoietin-related protein 3,23290,68,3.09 [1.70-5.60],0.0002124751261475
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL4,Angiopoietin-related protein 4,23304,68,2.66 [1.68-4.20],3.096132618819734e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL7,Angiopoietin-related protein 7,23459,68,2.98 [1.86-4.78],5.619027441068007e-06
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANXA5,Annexin A5,22664,64,2.74 [1.74-4.32],1.5122359040094071e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,AOC3,Membrane primary amine oxidase,23362,68,7.43 [4.33-12.76],3.5211340237798775e-13
Chapter X Diseases of the respiratory system,Pulmonary oedema,APOA2,Apolipoprotein A-II,20150,60,2.03 [1.29-3.21],0.0023469750800776
Chapter X Diseases of the respiratory system,Pulmonary oedema,AREG,Amphiregulin,23146,67,3.56 [2.56-4.95],3.731479477068694e-14
Chapter X Diseases of the respiratory system,Pulmonary oedema,ART3,Ecto-ADP-ribosyltransferase 3,23362,68,2.13 [1.25-3.61],0.0053021429219248
Chapter X Diseases of the respiratory system,Pulmonary oedema,ASGR1,Asialoglycoprotein receptor 1,23056,66,3.45 [2.25-5.29],1.2701866932755225e-08
Chapter X Diseases of the respiratory system,Pulmonary oedema,ASGR2,Asialoglycoprotein receptor 2,20150,60,3.36 [1.50-7.52],0.0032381222474676
Chapter X Diseases of the respiratory system,Pulmonary oedema,ASPN,Asporin,20125,60,2.36 [1.71-3.25],1.7674921171497348e-07
Chapter X Diseases of the respiratory system,Pulmonary oedema,ATRAID,All-trans retinoic acid-induced differentiation factor,20063,58,1.86 [1.36-2.55],0.0001062410996721
Chapter X Diseases of the respiratory system,Pulmonary oedema,AXL,Tyrosine-protein kinase receptor UFO,23362,68,4.83 [2.45-9.49],5.038593718971323e-06
Chapter X Diseases of the respiratory system,Pulmonary oedema,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19563,57,2.64 [1.34-5.21],0.0051198688578435
Chapter X Diseases of the respiratory system,Pulmonary oedema,B4GALT1,"Beta-1,4-galactosyltransferase 1",23340,68,4.24 [2.21-8.13],1.4172548586873886e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,22714,67,1.63 [1.24-2.16],0.0005684925319894
Chapter X Diseases of the respiratory system,Pulmonary oedema,BAMBI,BMP and activin membrane-bound inhibitor homolog,22714,67,3.30 [2.10-5.19],2.315325036644575e-07
Chapter X Diseases of the respiratory system,Pulmonary oedema,BCAM,Basal cell adhesion molecule,23263,66,3.67 [2.17-6.19],1.1521508805915071e-06
Chapter X Diseases of the respiratory system,Pulmonary oedema,BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",23226,68,2.44 [1.33-4.48],0.0038878686137717
Chapter X Diseases of the respiratory system,Pulmonary oedema,BMP10,Bone morphogenetic protein 10,19668,57,4.45 [2.11-9.36],8.460241314235168e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,BMPER,BMP-binding endothelial regulator protein,19668,57,7.43 [4.58-12.07],5.1646111899634855e-16
Chapter X Diseases of the respiratory system,Pulmonary oedema,BSG,Basigin,23487,68,7.56 [3.48-16.39],3.0685824735195005e-07
Chapter X Diseases of the respiratory system,Pulmonary oedema,BST2,Bone marrow stromal antigen 2,23465,67,2.06 [1.61-2.64],8.351903626402588e-09
Chapter X Diseases of the respiratory system,Pulmonary oedema,BTN2A1,Butyrophilin subfamily 2 member A1,23340,68,5.25 [3.07-8.98],1.383463414454606e-09
Chapter X Diseases of the respiratory system,Pulmonary oedema,BTN3A2,Butyrophilin subfamily 3 member A2,23226,68,2.10 [1.49-2.96],2.453689568109544e-05
Chapter X Diseases of the respiratory system,Pulmonary oedema,C19orf12,Protein C19orf12,22748,65,1.45 [1.14-1.83],0.0020497024175787
Chapter X Diseases of the respiratory system,Pulmonary oedema,C1QA,Complement C1q subcomponent subunit A,23414,68,4.58 [2.12-9.89],0.0001067052311145
