Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,22124,63,2.78 [1.37-5.63],0.0045116425246775
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18828,53,2.35 [1.43-3.87],0.0007511146343402
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,ADGRB3,Adhesion G protein-coupled receptor B3,22124,63,2.82 [1.52-5.26],0.001071074747802
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,AGRN,Agrin,22440,64,2.17 [1.36-3.45],0.0011741004430269
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",19370,52,0.40 [0.21-0.78],0.0075880832040184
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,ASGR1,Asialoglycoprotein receptor 1,22164,64,2.89 [1.69-4.96],0.0001139987488711
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,B4GALT1,"Beta-1,4-galactosyltransferase 1",22440,64,4.23 [2.17-8.26],2.343118007402629e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,BCL2,Apoptosis regulator Bcl-2,19353,53,0.43 [0.24-0.77],0.00445716921324
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,BSG,Basigin,22581,64,3.97 [1.59-9.93],0.0031384940756572
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,BTN2A1,Butyrophilin subfamily 2 member A1,22440,64,2.84 [1.47-5.46],0.0018142766655967
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CALCA,Calcitonin,22135,64,1.45 [1.11-1.91],0.007436920405239
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,18883,52,2.14 [1.57-2.92],1.47508311698529e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCL25,C-C motif chemokine 25,22617,64,1.81 [1.17-2.79],0.0071077358342421
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCN3,CCN family member 3,22592,64,2.26 [1.32-3.86],0.0027961997690084
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCN4,CCN family member 4,22553,65,2.06 [1.28-3.34],0.0031033565345185
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD14,Monocyte differentiation antigen CD14,21938,61,2.49 [1.57-3.95],0.0001088722687105
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD160,CD160 antigen,22617,64,1.95 [1.32-2.89],0.0008765883471965
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD58,Lymphocyte function-associated antigen 3,22283,64,6.60 [1.98-21.97],0.0021233840972726
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD59,CD59 glycoprotein,21572,65,3.11 [1.64-5.90],0.0004902187892513
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD74,HLA class II histocompatibility antigen gamma chain,22563,65,2.25 [1.28-3.96],0.0049157799262173
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CDH3,Cadherin-3,22563,65,2.23 [1.32-3.77],0.0027353393812556
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CDH6,Cadherin-6,22355,65,2.19 [1.35-3.56],0.0014980406833643
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CDSN,Corneodesmosin,22552,63,2.52 [1.60-3.97],6.739900751519213e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CES2,Cocaine esterase,22249,65,1.65 [1.20-2.28],0.0022859895718602
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CKAP4,Cytoskeleton-associated protein 4,22505,64,2.55 [1.47-4.43],0.0008841796255546
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CLMP,CXADR-like membrane protein,22553,65,3.92 [1.74-8.85],0.0010015503969059
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL18A1,Collagen alpha-1(XVIII) chain,22447,65,3.88 [1.65-9.12],0.0019233739278231
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL4A4,Collagen alpha-4(IV) chain,19039,53,2.05 [1.19-3.54],0.0097384520450501
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL6A3,Collagen alpha-3(VI) chain,22636,65,2.32 [1.41-3.80],0.000850629376021
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CTSV,Cathepsin L2,22471,65,0.37 [0.22-0.65],0.0004375783355491
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CXADR,Coxsackievirus and adenovirus receptor,22332,65,1.68 [1.14-2.45],0.0079119703451406
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,DDX1,ATP-dependent RNA helicase DDX1,19353,53,0.36 [0.17-0.77],0.0084647712965975
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EDA2R,Tumor necrosis factor receptor superfamily member 27,22553,65,1.93 [1.19-3.14],0.0080272087130162
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA1,Ephrin-A1,22331,64,2.43 [1.30-4.55],0.0056666128568568
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA4,Ephrin-A4,22124,63,2.72 [1.67-4.46],6.591816063707329e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPB41L5,Band 4.1-like protein 5,18890,52,0.46 [0.26-0.81],0.0075769754525606
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPHA2,Ephrin type-A receptor 2,21526,65,2.77 [1.64-4.68],0.000143053395021
