Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,ACAN,Aggrecan core protein,23448,84,2.93 [1.45-5.93],0.0027358163811005
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,ARAF,Serine/threonine-protein kinase A-Raf,20175,71,1.42 [1.10-1.83],0.0068902243741357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,BRK1,Protein BRICK1,23171,85,2.23 [1.53-3.24],2.6415379148793244e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,C2orf69,UPF0565 protein C2orf69,19987,71,1.59 [1.34-1.89],1.1598165961236937e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,CCN3,CCN family member 3,23947,86,1.97 [1.20-3.24],0.0074763019899762
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,CDCP1,CUB domain-containing protein 1,23489,86,1.61 [1.20-2.17],0.001564547102397
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,COL9A1,Collagen alpha-1(IX) chain,23667,85,2.30 [1.71-3.10],3.665170174261584e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,COMP,Cartilage oligomeric matrix protein,23464,86,2.21 [1.27-3.87],0.0052462266443971
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,DCN,Decorin,23262,81,3.02 [1.40-6.52],0.0049674170086141
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,ECI2,Enoyl-CoA delta isomerase 2,19835,69,1.49 [1.12-1.98],0.006291633835513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,EDDM3B,Epididymal secretory protein E3-beta,20463,74,0.55 [0.36-0.82],0.0036601862006676
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,ENAH,Protein enabled homolog,23282,85,1.66 [1.19-2.33],0.0030716878971421
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,23901,85,0.34 [0.17-0.69],0.0024355738253858
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,GPNMB,Transmembrane glycoprotein NMB,23055,82,2.82 [1.45-5.48],0.0022014946168889
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,HMCN2,Hemicentin-2,20034,69,1.93 [1.27-2.91],0.0018858976016927
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,HSD17B3,Testosterone 17-beta-dehydrogenase 3,19835,69,1.61 [1.16-2.23],0.0041876211525454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,ISM2,Isthmin-2,20541,73,1.57 [1.13-2.16],0.0067446456519347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,KLK3,Prostate-specific antigen,20541,73,0.76 [0.62-0.93],0.0081973883017347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,KLK4,Kallikrein-4,23901,85,1.66 [1.32-2.07],1.1119124688672454e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,23662,84,1.71 [1.17-2.49],0.0051587455811053
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,MMP13,Collagenase 3,23171,85,2.45 [1.37-4.37],0.0023874996487288
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,MSR1,Macrophage scavenger receptor types I and II,23909,86,1.71 [1.15-2.54],0.008313662643036
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,NGFR,Tumor necrosis factor receptor superfamily member 16,20533,73,1.82 [1.17-2.83],0.0080387480569447
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,NTRK2,BDNF/NT-3 growth factors receptor,23694,84,2.67 [1.32-5.41],0.0063209520912825
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,PRELP,Prolargin,23662,84,3.33 [1.61-6.88],0.0011480323113366
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,PTN,Pleiotrophin,23262,81,1.60 [1.14-2.27],0.0071867085159137
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,20533,73,2.64 [1.52-4.60],0.0006033655772479
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,RGL2,Ral guanine nucleotide dissociation stimulator-like 2,20175,71,1.37 [1.08-1.73],0.0088994993753168
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,RPA2,Replication protein A 32 kDa subunit,19928,71,2.32 [1.60-3.36],1.0127433067476851e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,SFTPD,Pulmonary surfactant-associated protein D,23694,84,1.47 [1.11-1.96],0.0076056111068924
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,SPON1,Spondin-1,23698,85,2.35 [1.54-3.58],7.295911588791816e-05
