Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ACY1,Aminoacylase-1,20747,80,0.45 [0.32-0.63],2.922806660623385e-06
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20544,75,2.64 [1.53-4.57],0.0005239260640185
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,20975,80,2.80 [1.49-5.28],0.0014569470647901
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,17972,63,3.37 [2.04-5.57],2.267615647158452e-06
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADGRB3,Adhesion G protein-coupled receptor B3,20507,75,2.45 [1.37-4.39],0.0025853584973291
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADH1B,All-trans-retinol dehydrogenase,17635,58,0.61 [0.42-0.88],0.0085001301241789
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,20364,76,0.62 [0.48-0.81],0.0003733358092225
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,AGER,Advanced glycosylation end product-specific receptor,20673,78,2.14 [1.34-3.40],0.0013374475951631
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ALMS1,Alstrom syndrome protein 1,17717,63,1.68 [1.14-2.49],0.0088621976638039
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,AMBP,Protein AMBP,20883,80,5.66 [2.29-14.00],0.0001718345446982
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,APCS,Serum amyloid P-component,17891,62,0.41 [0.20-0.80],0.0098197138783192
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,AREG,Amphiregulin,20637,78,2.03 [1.34-3.07],0.0008792058673316
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ASS1,Argininosuccinate synthase,17416,60,0.53 [0.38-0.74],0.0001889653455839
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ATP6AP2,Renin receptor,20243,73,1.72 [1.22-2.43],0.0017909559152125
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,B4GALT1,"Beta-1,4-galactosyltransferase 1",20804,78,4.04 [2.18-7.50],9.509297250676374e-06
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,BAMBI,BMP and activin membrane-bound inhibitor homolog,20243,73,2.58 [1.60-4.18],0.0001116224644907
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,BTN2A1,Butyrophilin subfamily 2 member A1,20804,78,3.16 [1.71-5.84],0.0002374903083748
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CA12,Carbonic anhydrase 12,20637,78,2.61 [1.71-3.96],7.33874775231446e-06
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CA3,Carbonic anhydrase 3,20967,80,1.66 [1.24-2.23],0.0007018529225842
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CCL4,C-C motif chemokine 4,20734,78,0.56 [0.37-0.84],0.0051182154732099
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD207,C-type lectin domain family 4 member K,20256,77,2.25 [1.35-3.73],0.0017333732577376
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD27,CD27 antigen,20785,79,2.13 [1.44-3.14],0.0001387334644282
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD300LF,CMRF35-like molecule 1,20914,80,1.66 [1.13-2.42],0.0091290993175685
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD302,CD302 antigen,20637,78,2.73 [1.59-4.67],0.0002587117251601
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD59,CD59 glycoprotein,20008,79,3.20 [1.69-6.05],0.0003397197083325
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CD86,T-lymphocyte activation antigen CD86,17972,63,0.48 [0.29-0.80],0.0049278339536568
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CDHR2,Cadherin-related family member 2,20637,78,0.60 [0.44-0.80],0.0005792000231583
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CDNF,Cerebral dopamine neurotrophic factor,20637,78,1.69 [1.16-2.46],0.0065351839151502
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CDSN,Corneodesmosin,20910,80,1.89 [1.22-2.93],0.0045091973386967
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CES1,Liver carboxylesterase 1,20803,78,0.59 [0.45-0.76],6.292245033890652e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CFB,Complement factor B,17734,62,0.34 [0.17-0.71],0.0037554772464138
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CFC1,Cryptic protein,20243,73,1.69 [1.24-2.31],0.0009582674605186
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CKAP4,Cytoskeleton-associated protein 4,20867,80,2.64 [1.68-4.13],2.2957425350216333e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CKB,Creatine kinase B-type,18046,62,2.23 [1.51-3.29],5.25590134980131e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CLEC5A,C-type lectin domain family 5 member A,20676,80,2.42 [1.35-4.33],0.002980931022691
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CNTN3,Contactin-3,20726,79,0.38 [0.19-0.75],0.0052378119281298
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,COL6A3,Collagen alpha-3(VI) chain,20998,80,1.95 [1.18-3.23],0.0093753064192195
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CRIM1,Cysteine-rich motor neuron 1 protein,20804,78,3.98 [1.60-9.88],0.0028956338603377
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CSF1,Macrophage colony-stimulating factor 1,20804,78,3.00 [1.52-5.91],0.0015364793646462
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CST3,Cystatin-C,20799,79,2.33 [1.28-4.23],0.0054557266567858
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CTSB,Cathepsin B,20754,80,1.80 [1.28-2.54],0.0006673445969633
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CTSD,Cathepsin D,19440,74,0.35 [0.20-0.64],0.0006012450171391
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CTSH,Pro-cathepsin H,20289,76,1.55 [1.18-2.02],0.0014360789315427
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,CTSV,Cathepsin L2,20837,79,0.41 [0.24-0.69],0.0009264011785075
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,DLL1,Delta-like protein 1,20785,79,3.33 [1.89-5.85],3.011357329229198e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,DNER,Delta and Notch-like epidermal growth factor-related receptor,20667,78,0.51 [0.32-0.83],0.0065406405637556
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,DPP4,Dipeptidyl peptidase 4,20384,77,0.47 [0.29-0.74],0.0013517266346819
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,DSC2,Desmocollin-2,20476,79,2.72 [1.64-4.52],0.0001077411749053
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,DSG2,Desmoglein-2,20726,79,4.26 [2.20-8.24],1.7394446317173757e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,EDA2R,Tumor necrosis factor receptor superfamily member 27,20914,80,2.27 [1.47-3.50],0.0002174170651892
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,EFNA4,Ephrin-A4,20507,75,2.12 [1.25-3.59],0.0053280551765645
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,EIF5A,Eukaryotic translation initiation factor 5A-1,20367,78,1.75 [1.15-2.67],0.0093460807625082
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,20099,75,0.69 [0.53-0.89],0.0039129876043755
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,EPHA2,Ephrin type-A receptor 2,19975,75,2.67 [1.57-4.56],0.0003041130313259
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,EPHB4,Ephrin type-B receptor 4,20998,80,4.61 [2.55-8.34],4.449683737744575e-07
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,ERBB2,Receptor tyrosine-protein kinase erbB-2,20785,79,0.51 [0.31-0.83],0.0072202273832338
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FAM3C,Protein FAM3C,20722,79,2.33 [1.25-4.35],0.0075493379884393
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FAP,Prolyl endopeptidase FAP,20998,80,0.37 [0.18-0.76],0.0065467625900348
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FBP1,"Fructose-1,6-bisphosphatase 1",20747,80,0.66 [0.50-0.88],0.0038949963027338
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FOLR1,Folate receptor alpha,20709,79,2.60 [1.64-4.12],4.52596052054317e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FSHB,Follitropin subunit beta,17540,62,1.71 [1.24-2.35],0.001109666302157
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FSTL3,Follistatin-related protein 3,20673,78,2.27 [1.31-3.94],0.003381012895795
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FTCD,Formimidoyltransferase-cyclodeaminase,17947,62,0.60 [0.44-0.82],0.0014054067947012
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,FUOM,Fucose mutarotase,17635,58,0.54 [0.37-0.77],0.0006699217562288
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GDF15,Growth/differentiation factor 15,20998,80,1.88 [1.34-2.64],0.0002410393885278
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GFRA1,GDNF family receptor alpha-1,20891,80,3.01 [1.65-5.52],0.0003481109217409
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GGT1,Glutathione hydrolase 1 proenzyme,20685,79,0.41 [0.26-0.64],0.0001301525031928
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GNPDA2,Glucosamine-6-phosphate isomerase 2,17635,58,0.38 [0.18-0.78],0.0085973611988716
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,20101,74,1.45 [1.19-1.76],0.0001828389897562
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GSTA1,Glutathione S-transferase A1,20714,80,0.66 [0.51-0.86],0.0015502852097709
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GSTA3,Glutathione S-transferase A3,20243,73,0.60 [0.44-0.81],0.0011076736871111
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GUCA2A,Guanylin,20618,78,2.33 [1.39-3.91],0.0013731164008437
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,GZMB,Granzyme B,20698,77,0.48 [0.34-0.68],2.521726721364357e-05
Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,HAO1,Hydroxyacid oxidase 1,20914,80,0.72 [0.60-0.85],0.0002132305041015
