Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),A1BG,Alpha-1B-glycoprotein,19560,235,4.09 [1.88-8.90],0.0003760446867662
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ACTA2,"Actin, aortic smooth muscle",22090,267,1.35 [1.09-1.67],0.0057029467239358
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ACVRL1,Serine/threonine-protein kinase receptor R3,22282,271,2.67 [1.87-3.81],6.47879516269216e-08
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADA2,Adenosine deaminase 2,22397,264,1.62 [1.28-2.05],5.9222027222197454e-05
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18952,233,2.09 [1.54-2.83],2.2906591880818286e-06
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22672,270,1.90 [1.39-2.59],5.778961124399624e-05
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18952,233,1.84 [1.32-2.57],0.0003169927653541
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22403,274,1.48 [1.14-1.92],0.0035022360896236
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22090,267,1.40 [1.11-1.77],0.0043458073593904
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADAMTSL2,ADAMTS-like protein 2,19540,236,1.60 [1.15-2.24],0.0054319386337988
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADD1,Alpha-adducin,19095,231,0.79 [0.66-0.94],0.0098408562786929
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADGRG1,Adhesion G-protein coupled receptor G1,22403,274,1.23 [1.11-1.36],0.0001120305037235
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADGRG2,Adhesion G-protein coupled receptor G2,22499,272,0.51 [0.35-0.75],0.0006719220647605
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ADM,Pro-adrenomedullin,22704,277,3.86 [2.53-5.89],4.0645022558173436e-10
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),AGRN,Agrin,22582,271,1.97 [1.50-2.60],1.3678757496953584e-06
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),AGRP,Agouti-related protein,22771,273,1.47 [1.19-1.82],0.0003806645067692
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),ALPP,"Alkaline phosphatase, placental type",22403,274,1.15 [1.05-1.26],0.0028572067716792
Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),AMBP,Protein AMBP,22671,277,3.93 [2.39-6.48],7.306113207530993e-08
