Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",AGRN,Agrin,20534,54,2.20 [1.31-3.70],0.0028089768996444
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",AMBP,Protein AMBP,20600,54,8.19 [2.84-23.61],9.951419983452392e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",ANXA10,Annexin A10,20000,53,1.57 [1.24-1.97],0.0001356537141783
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",ASGR1,Asialoglycoprotein receptor 1,20265,52,2.45 [1.28-4.70],0.0069465012763247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",ASGR2,Asialoglycoprotein receptor 2,17726,42,4.17 [1.55-11.25],0.0047939855116948
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,17091,41,2.69 [1.57-4.62],0.0003200361722492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",B4GALT1,"Beta-1,4-galactosyltransferase 1",20534,54,3.33 [1.56-7.11],0.0018475647704817
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CA11,Carbonic anhydrase-related protein 11,19952,53,1.86 [1.24-2.80],0.002670071867107
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CA4,Carbonic anhydrase 4,20709,54,4.58 [2.05-10.23],0.0002070490117364
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CBLIF,Cobalamin binding intrinsic factor,20424,54,1.69 [1.24-2.31],0.0010093232064299
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CCL17,C-C motif chemokine 17,20395,53,1.53 [1.19-1.96],0.0008569442326077
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CCL21,C-C motif chemokine 21,20534,54,1.85 [1.25-2.74],0.0019389573007319
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",CCL22,C-C motif chemokine 22,20238,53,1.89 [1.31-2.71],0.0006444468032766
