Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Collagenous colitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22468,50,2.85 [1.54-5.25],0.0008067602616825
Chapter XI Diseases of the digestive system,Collagenous colitis,ADAMTSL5,ADAMTS-like protein 5,19320,41,0.39 [0.19-0.80],0.0099760150953048
Chapter XI Diseases of the digestive system,Collagenous colitis,ADGRV1,Adhesion G-protein coupled receptor V1,18698,41,1.45 [1.10-1.91],0.0081158106146423
Chapter XI Diseases of the digestive system,Collagenous colitis,AGRN,Agrin,22373,48,2.22 [1.26-3.91],0.0057227815977472
Chapter XI Diseases of the digestive system,Collagenous colitis,AMBN,Ameloblastin,21922,49,2.04 [1.45-2.87],4.300015479974287e-05
Chapter XI Diseases of the digestive system,Collagenous colitis,AMN,Protein amnionless,21922,49,2.04 [1.34-3.09],0.0008210408718284
Chapter XI Diseases of the digestive system,Collagenous colitis,APOM,Apolipoprotein M,22368,49,0.33 [0.14-0.75],0.0084942583293818
Chapter XI Diseases of the digestive system,Collagenous colitis,BAMBI,BMP and activin membrane-bound inhibitor homolog,21783,48,2.52 [1.35-4.69],0.003593416166718
Chapter XI Diseases of the digestive system,Collagenous colitis,BRDT,Bromodomain testis-specific protein,18661,41,2.54 [1.35-4.77],0.0038247783693121
Chapter XI Diseases of the digestive system,Collagenous colitis,CD300C,CMRF35-like molecule 6,22500,50,2.70 [1.42-5.14],0.0024744372212453
Chapter XI Diseases of the digestive system,Collagenous colitis,CD7,T-cell antigen CD7,18722,42,2.19 [1.34-3.57],0.0016313165372854
Chapter XI Diseases of the digestive system,Collagenous colitis,CDH15,Cadherin-15,22470,49,1.65 [1.24-2.21],0.0007276140603464
Chapter XI Diseases of the digestive system,Collagenous colitis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19328,42,1.78 [1.22-2.60],0.0029567919637732
Chapter XI Diseases of the digestive system,Collagenous colitis,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,21889,48,1.78 [1.18-2.69],0.0057384423769131
Chapter XI Diseases of the digestive system,Collagenous colitis,CLEC12A,C-type lectin domain family 12 member A,18752,42,3.12 [1.41-6.90],0.0049907638083997
Chapter XI Diseases of the digestive system,Collagenous colitis,CLEC5A,C-type lectin domain family 5 member A,22223,49,3.24 [1.68-6.26],0.0004595427481932
Chapter XI Diseases of the digestive system,Collagenous colitis,COL2A1,Collagen alpha-1(II) chain,18782,42,1.58 [1.12-2.22],0.0096782616264457
Chapter XI Diseases of the digestive system,Collagenous colitis,CTSS,Cathepsin S,17549,41,5.16 [1.64-16.25],0.0050752242231452
Chapter XI Diseases of the digestive system,Collagenous colitis,CTSV,Cathepsin L2,22406,50,0.33 [0.17-0.63],0.0006779388713902
Chapter XI Diseases of the digestive system,Collagenous colitis,CXCL9,C-X-C motif chemokine 9,22373,48,1.73 [1.31-2.28],0.0001159689177611
Chapter XI Diseases of the digestive system,Collagenous colitis,DKKL1,Dickkopf-like protein 1,22191,49,1.78 [1.20-2.63],0.0041837166292346
Chapter XI Diseases of the digestive system,Collagenous colitis,EXOSC10,Exosome component 10,18661,41,1.58 [1.16-2.15],0.003367991750336
Chapter XI Diseases of the digestive system,Collagenous colitis,FAS,Tumor necrosis factor receptor superfamily member 6,22506,50,1.91 [1.31-2.79],0.0007743625417644
