Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19760,211,1.47 [1.12-1.94],0.0058590994977294
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACY1,Aminoacylase-1,23604,255,1.33 [1.12-1.57],0.0010335077309366
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19849,211,1.84 [1.32-2.55],0.0002673658009308
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,23397,256,0.63 [0.46-0.85],0.0027493422595183
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ADAMTSL2,ADAMTS-like protein 2,20462,221,1.72 [1.23-2.41],0.0014491139474725
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ADGRB3,Adhesion G protein-coupled receptor B3,23354,256,0.58 [0.41-0.81],0.001486477257625
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",23458,259,1.15 [1.04-1.27],0.0073577053861835
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AP1G2,AP-1 complex subunit gamma-like 2,20384,220,1.23 [1.05-1.43],0.0087411584907969
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AREG,Amphiregulin,23491,259,1.61 [1.25-2.08],0.0002084952633117
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,BCAN,Brevican core protein,23397,256,0.57 [0.42-0.78],0.0004829485503986
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,BLMH,Bleomycin hydrolase,23901,262,1.58 [1.13-2.21],0.0070933184890828
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,BOLA1,BolA-like protein 1,19799,213,1.32 [1.07-1.63],0.0089111886545362
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,BST2,Bone marrow stromal antigen 2,23817,262,1.33 [1.11-1.61],0.0024516348278246
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL17,C-C motif chemokine 17,23533,258,1.24 [1.11-1.40],0.0002607115725081
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL19,C-C motif chemokine 19,23817,262,1.16 [1.07-1.24],9.765221919794226e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL20,C-C motif chemokine 20,23879,264,1.17 [1.05-1.31],0.0044893202202887
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL22,C-C motif chemokine 22,23339,255,1.49 [1.23-1.80],3.8278459737705074e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL5,C-C motif chemokine 5,23715,261,1.17 [1.06-1.30],0.003109633663757
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL7,C-C motif chemokine 7,23576,257,1.32 [1.13-1.55],0.000509675207157
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL8,C-C motif chemokine 8,23774,264,1.32 [1.10-1.58],0.0026875826791584
