Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,UMOD,Uromodulin,Inverse variance weighted,62,0.98 [0.96-1.00],0.02062155812182
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IL19,Interleukin-19,Inverse variance weighted,21,0.94 [0.91-0.97],0.0004974648922189
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,LGALS3,Galectin-3,Inverse variance weighted,42,1.04 [1.00-1.07],0.0331162504205852
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,0.95 [0.91-1.00],0.0348160599509105
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.04 [1.01-1.07],0.0018721474892005
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.95 [0.91-0.99],0.0179971758512147
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CCN3,CCN family member 3,Inverse variance weighted,20,0.95 [0.90-1.00],0.0356119345802124
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,1.06 [1.01-1.12],0.02827003658033
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.93 [0.88-0.99],0.0232163153942721
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.06 [1.00-1.13],0.0460842091841302
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.97 [0.95-0.99],0.0006818336331417
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.93 [0.87-1.00],0.0355740313231877
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IL15,Interleukin-15,Inverse variance weighted,35,0.91 [0.87-0.95],9.30935819411262e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,0.95 [0.91-1.00],0.0386662679830586
