Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of liver,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.90 [0.82-0.98],0.0145664248605715
Chapter XI Diseases of the digestive system,Other diseases of liver,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.36 [1.14-1.62],0.00075092894934
Chapter XI Diseases of the digestive system,Other diseases of liver,BCAM,Basal cell adhesion molecule,Inverse variance weighted,34,1.09 [1.02-1.17],0.0117770081753484
Chapter XI Diseases of the digestive system,Other diseases of liver,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.45 [1.04-2.02],0.028288290514644
Chapter XI Diseases of the digestive system,Other diseases of liver,CDH6,Cadherin-6,Inverse variance weighted,34,1.07 [1.00-1.14],0.0350433203398983
Chapter XI Diseases of the digestive system,Other diseases of liver,NRP1,Neuropilin-1,Inverse variance weighted,26,1.16 [1.06-1.28],0.0021366507748394
Chapter XI Diseases of the digestive system,Other diseases of liver,MENT,Protein MENT,Inverse variance weighted,30,0.86 [0.78-0.94],0.0016248475049916
Chapter XI Diseases of the digestive system,Other diseases of liver,F11,Coagulation factor XI,Inverse variance weighted,38,1.12 [1.03-1.23],0.0115568061264514
Chapter XI Diseases of the digestive system,Other diseases of liver,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.30 [1.03-1.65],0.0291246849494364
Chapter XI Diseases of the digestive system,Other diseases of liver,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,0.88 [0.81-0.95],0.0015596519052426
Chapter XI Diseases of the digestive system,Other diseases of liver,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.20 [1.03-1.40],0.0217554782474733
Chapter XI Diseases of the digestive system,Other diseases of liver,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.65 [0.45-0.92],0.0148431844278478
Chapter XI Diseases of the digestive system,Other diseases of liver,CDHR2,Cadherin-related family member 2,Inverse variance weighted,16,1.43 [1.08-1.90],0.0136556035011265
Chapter XI Diseases of the digestive system,Other diseases of liver,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.64 [1.08-2.50],0.0216957680985725
Chapter XI Diseases of the digestive system,Other diseases of liver,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.24 [1.04-1.48],0.014339933245144
Chapter XI Diseases of the digestive system,Other diseases of liver,ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.18 [1.01-1.39],0.0413070125599569
Chapter XI Diseases of the digestive system,Other diseases of liver,C7,Complement component C7,Inverse variance weighted,60,0.96 [0.92-1.00],0.0326895239303135
Chapter XI Diseases of the digestive system,Other diseases of liver,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.22 [1.02-1.46],0.0282429756398115
Chapter XI Diseases of the digestive system,Other diseases of liver,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.10 [1.03-1.17],0.0053979546547341
