Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.97 [0.94-0.99],0.0141899910827835
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.05 [1.01-1.10],0.0130753701612844
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.09 [1.01-1.18],0.0335521211079822
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,POMC,Pro-opiomelanocortin,Inverse variance weighted,17,0.93 [0.89-0.98],0.0031035604567717
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.01 [1.00-1.03],0.048517893821633
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.88 [0.81-0.96],0.0055107011190778
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,0.96 [0.94-0.99],0.004952781594278
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ANXA10,Annexin A10,Wald ratio,1,1.27 [1.04-1.55],0.0213920821373455
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.98 [0.97-1.00],0.0124066056775278
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CTSO,Cathepsin O,Inverse variance weighted,22,1.05 [1.00-1.09],0.0331074054808897
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,17,0.96 [0.93-1.00],0.0414156678911505
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,MME,Neprilysin,Inverse variance weighted,49,1.03 [1.00-1.06],0.0335541517045372
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,LGALS4,Galectin-4,Inverse variance weighted,19,0.97 [0.95-1.00],0.0243893492156565
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.13 [1.04-1.23],0.0029747053734638
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.94 [0.89-0.99],0.0175526975917571
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,1.04 [1.00-1.08],0.0311215885560332
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.02 [1.00-1.04],0.030167689104351
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ZBTB17,Zinc finger and BTB domain-containing protein 17,Inverse variance weighted,2,1.13 [1.01-1.28],0.041211461744716
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,VWC2,Brorin,Inverse variance weighted,35,1.03 [1.00-1.05],0.0159854248739278
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.97 [0.95-0.99],0.0077096682375914
