Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.94 [0.91-0.97],0.0001742403742502
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CST3,Cystatin-C,Inverse variance weighted,13,1.06 [1.01-1.11],0.0099796223352725
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Wald ratio,1,0.80 [0.67-0.97],0.02146625205787
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.03 [1.00-1.05],0.0272833034289568
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.96 [0.93-0.99],0.0152997245696173
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.04 [1.01-1.06],0.0084259770550204
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,PODXL2,Podocalyxin-like protein 2,Inverse variance weighted,23,1.03 [1.00-1.05],0.0451460064089466
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,IL36G,Interleukin-36 gamma,Inverse variance weighted,3,0.70 [0.59-0.83],3.24844008693261e-05
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,COCH,Cochlin,Inverse variance weighted,37,1.02 [1.00-1.05],0.0344631303719512
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,Inverse variance weighted,29,1.03 [1.00-1.07],0.0411185861002182
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,1.03 [1.01-1.05],0.0021645276356847
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.28 [1.06-1.55],0.0117473307424097
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,41,1.02 [1.00-1.04],0.024111436503522
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,IL19,Interleukin-19,Inverse variance weighted,21,0.96 [0.92-1.00],0.044820569054609
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,11,1.13 [1.05-1.21],0.0004880893626446
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,TYRO3,Tyrosine-protein kinase receptor TYRO3,Inverse variance weighted,61,1.04 [1.02-1.06],0.0010617438847485
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,11,0.93 [0.87-0.99],0.0340935125198649
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,PENK,Proenkephalin-A,Inverse variance weighted,21,1.05 [1.01-1.09],0.0124409732422481
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.08 [1.02-1.14],0.0045751224901717
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,59,0.98 [0.95-1.00],0.0324009584779453
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.03 [1.00-1.06],0.0495347633467409
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,16,0.95 [0.90-0.99],0.0298512752697122
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CD302,CD302 antigen,Inverse variance weighted,17,0.95 [0.91-0.99],0.0177752422625136
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,STX8,Syntaxin-8,Inverse variance weighted,2,1.16 [1.01-1.34],0.0387154624884872
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CD300LG,CMRF35-like molecule 9,Inverse variance weighted,24,1.05 [1.00-1.10],0.0410765332088601
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,NPHS1,Nephrin,Inverse variance weighted,33,0.97 [0.95-1.00],0.0291468268389034
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.93 [0.87-1.00],0.0488186111251855
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.23 [1.09-1.38],0.0004689535102769
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,BRK1,Protein BRICK1,Inverse variance weighted,10,0.88 [0.79-0.97],0.011895268264568
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CA4,Carbonic anhydrase 4,Inverse variance weighted,25,1.03 [1.00-1.06],0.0383578490024203
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,SCN4B,Sodium channel subunit beta-4,Inverse variance weighted,27,0.97 [0.95-0.99],0.0159710397046992
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,AGRN,Agrin,Inverse variance weighted,31,0.95 [0.91-0.99],0.0167177917404306
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.97 [0.95-0.99],0.0078481062400381
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,FBLN2,Fibulin-2,Inverse variance weighted,17,1.04 [1.00-1.08],0.0477119860839636
Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,ROBO4,Roundabout homolog 4,Inverse variance weighted,4,0.86 [0.75-0.99],0.0299089968813628
