Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",MVK,Mevalonate kinase,Inverse variance weighted,3,0.80 [0.64-1.00],0.0482760052650512
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.14 [1.03-1.26],0.0118702292169621
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.92 [0.87-0.98],0.0094112919659502
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",NTRK3,NT-3 growth factor receptor,Inverse variance weighted,15,0.90 [0.82-0.99],0.0347741892078729
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.08 [1.02-1.14],0.0101299340312677
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",APOE,Apolipoprotein E,Inverse variance weighted,34,0.94 [0.91-0.97],0.0002666520968754
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.82 [0.70-0.96],0.0144176903521596
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",GRN,Progranulin,Inverse variance weighted,46,1.08 [1.03-1.13],0.0005125033711995
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.94 [0.89-0.99],0.0142671257021077
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,1.07 [1.01-1.14],0.0274582534837387
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",NFASC,Neurofascin,Inverse variance weighted,19,0.93 [0.87-0.99],0.0199010549310056
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.51 [1.19-1.92],0.0007945342412399
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",ICAM5,Intercellular adhesion molecule 5,Inverse variance weighted,49,1.06 [1.01-1.11],0.0090922724976821
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",LPA,Apolipoprotein(a),Inverse variance weighted,46,1.16 [1.13-1.20],1.4212770598910002e-19
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.06 [1.00-1.12],0.0350466693552974
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",NRP1,Neuropilin-1,Inverse variance weighted,26,0.90 [0.86-0.95],0.0001050083351827
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.10 [1.01-1.20],0.0296598648039127
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",LAYN,Layilin,Inverse variance weighted,23,0.92 [0.87-0.98],0.005412041742051
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.17 [1.06-1.30],0.0025660942800305
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,0.81 [0.69-0.95],0.0082024136474646
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",CSTB,Cystatin-B,Inverse variance weighted,25,1.04 [1.00-1.09],0.0493460074380686
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",APOL1,Apolipoprotein L1,Inverse variance weighted,49,1.05 [1.01-1.09],0.0183677484076815
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.40 [1.01-1.94],0.045077501923052
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.28 [1.15-1.42],4.24917677019786e-06
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",KLK14,Kallikrein-14,Inverse variance weighted,30,1.05 [1.00-1.09],0.0420547127717367
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.07 [1.00-1.14],0.0467840482693268
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.07 [1.02-1.13],0.0054408946873089
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.04 [1.00-1.09],0.0431917727680345
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.09 [1.01-1.18],0.0290490880771256
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",VSNL1,Visinin-like protein 1,Inverse variance weighted,18,0.91 [0.85-0.98],0.0113494381206994
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,27,0.91 [0.85-0.98],0.0105143114938354
Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",MEP1B,Meprin A subunit beta,Inverse variance weighted,72,1.03 [1.00-1.05],0.0420233097710449
