Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Interstitial lung disease,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.35 [1.06-1.73],0.0159193350706565
Chapter X Diseases of the respiratory system,Interstitial lung disease,NELL2,Protein kinase C-binding protein NELL2,Inverse variance weighted,33,1.24 [1.08-1.43],0.0025146619379539
Chapter X Diseases of the respiratory system,Interstitial lung disease,IL6,Interleukin-6,Inverse variance weighted,6,0.81 [0.67-0.99],0.0402059173169866
Chapter X Diseases of the respiratory system,Interstitial lung disease,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.81 [0.68-0.98],0.0323129860396753
Chapter X Diseases of the respiratory system,Interstitial lung disease,BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,58,1.13 [1.03-1.22],0.0058701135998708
Chapter X Diseases of the respiratory system,Interstitial lung disease,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,1.38 [1.02-1.89],0.0394958448993336
Chapter X Diseases of the respiratory system,Interstitial lung disease,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.07 [1.00-1.14],0.036077573444599
Chapter X Diseases of the respiratory system,Interstitial lung disease,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,2.78 [1.36-5.68],0.0049738276329252
Chapter X Diseases of the respiratory system,Interstitial lung disease,PRSS8,Prostasin,Inverse variance weighted,19,0.80 [0.66-0.98],0.0309849136332831
Chapter X Diseases of the respiratory system,Interstitial lung disease,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.14 [1.01-1.29],0.0400808273726753
Chapter X Diseases of the respiratory system,Interstitial lung disease,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.09 [1.01-1.17],0.0194856272071696
Chapter X Diseases of the respiratory system,Interstitial lung disease,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,0.88 [0.77-1.00],0.0443279092821088
Chapter X Diseases of the respiratory system,Interstitial lung disease,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.07 [1.00-1.15],0.0497104798729048
Chapter X Diseases of the respiratory system,Interstitial lung disease,LGALS9,Galectin-9,Inverse variance weighted,39,1.14 [1.04-1.25],0.0056699835195255
Chapter X Diseases of the respiratory system,Interstitial lung disease,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,2.04 [1.40-2.97],0.0002056765244538
