Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,INHBC,Inhibin beta C chain,Inverse variance weighted,39,1.05 [1.01-1.10],0.0079787562758159
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SCT,Secretin,Inverse variance weighted,5,1.41 [1.09-1.82],0.0090177674417394
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LEP,Leptin,Inverse variance weighted,4,1.53 [1.05-2.23],0.0255202890512634
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.24 [1.01-1.51],0.036901706202747
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.50 [1.01-2.22],0.0434269404499764
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.92 [0.87-0.97],0.0023324789171496
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PRSS8,Prostasin,Inverse variance weighted,19,1.11 [1.00-1.23],0.0465985547469554
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,1.10 [1.02-1.18],0.015923372168969
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,1.46 [1.01-2.13],0.0461558795797299
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,GHRL,Appetite-regulating hormone,Inverse variance weighted,18,0.94 [0.89-1.00],0.0453174548792211
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PALM2,Paralemmin-2,Inverse variance weighted,9,0.87 [0.78-0.96],0.0075399108835291
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,3,1.76 [1.15-2.68],0.0092834811956932
