Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,LGALS9,Galectin-9,Inverse variance weighted,39,0.58 [0.34-0.97],0.0362502456624957
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,CNTN5,Contactin-5,Inverse variance weighted,53,1.65 [1.19-2.28],0.0025135281395558
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,TINAGL1,Tubulointerstitial nephritis antigen-like,Inverse variance weighted,15,3.09 [1.12-8.53],0.0294861637550981
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,0.71 [0.51-0.99],0.0437417265165852
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,POF1B,Protein POF1B,Inverse variance weighted,4,0.12 [0.02-0.99],0.0492085692435824
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,RNASE4,Ribonuclease 4,Inverse variance weighted,13,1.89 [1.01-3.55],0.0466686021376046
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.43 [0.23-0.79],0.0061437331211595
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,RSPO3,R-spondin-3,Inverse variance weighted,11,0.35 [0.13-0.97],0.0429167073475008
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,0.36 [0.13-0.96],0.0419886020150864
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.81 [1.29-2.53],0.000553819000779
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.88 [1.13-3.10],0.0142689000777702
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,0.61 [0.43-0.87],0.0065692982479296
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,2.51 [1.02-6.18],0.0450220959119571
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.85 [1.19-2.89],0.0066635305644203
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,32,0.73 [0.54-0.99],0.0431737814958316
Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.49 [0.28-0.85],0.011014042258202
