Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.11 [1.02-1.22],0.0166969151282404
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.08 [1.00-1.16],0.0460070080083931
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",OCLN,Occludin,Inverse variance weighted,3,0.77 [0.59-1.00],0.0495746857422598
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",EFNA4,Ephrin-A4,Inverse variance weighted,5,0.79 [0.64-0.98],0.0296231584319709
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.09 [1.02-1.16],0.0116876382269715
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.72 [0.58-0.89],0.0027246867702324
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",REG1B,Lithostathine-1-beta,Inverse variance weighted,26,0.92 [0.86-0.99],0.0347144411606045
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",PRSS8,Prostasin,Inverse variance weighted,19,1.16 [1.00-1.34],0.0446845304239203
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ITGA2,Integrin alpha-2,Inverse variance weighted,47,0.92 [0.88-0.96],2.82865023215221e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",EFNA1,Ephrin-A1,Inverse variance weighted,15,1.11 [1.02-1.21],0.0142070641108626
