Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Heart failure, strict",F7,Coagulation factor VII,Inverse variance weighted,30,1.06 [1.02-1.11],0.0077137375791469
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,23,0.89 [0.82-0.96],0.0017642454927407
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SEPTIN8,Septin-8,Inverse variance weighted,6,0.88 [0.77-0.99],0.0376833113393055
Chapter IX Diseases of the circulatory system,"Heart failure, strict",PROS1,Vitamin K-dependent protein S,Inverse variance weighted,23,0.92 [0.86-0.99],0.0264003734992956
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CCL16,C-C motif chemokine 16,Inverse variance weighted,26,1.04 [1.01-1.07],0.0118451865039352
Chapter IX Diseases of the circulatory system,"Heart failure, strict",IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,0.97 [0.94-1.00],0.0350236867157733
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.15 [1.08-1.21],1.4987910352152e-06
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.97 [0.94-1.00],0.0381634835395319
Chapter IX Diseases of the circulatory system,"Heart failure, strict",DKK3,Dickkopf-related protein 3,Inverse variance weighted,28,1.04 [1.00-1.08],0.0292407331555076
Chapter IX Diseases of the circulatory system,"Heart failure, strict",INSL4,Early placenta insulin-like peptide,Inverse variance weighted,6,0.90 [0.82-0.98],0.0209730523602558
Chapter IX Diseases of the circulatory system,"Heart failure, strict",NRP2,Neuropilin-2,Inverse variance weighted,26,1.08 [1.02-1.14],0.0066903150321165
Chapter IX Diseases of the circulatory system,"Heart failure, strict",NTF3,Neurotrophin-3,Inverse variance weighted,18,1.07 [1.01-1.14],0.033583542466553
Chapter IX Diseases of the circulatory system,"Heart failure, strict",LEP,Leptin,Inverse variance weighted,4,1.66 [1.28-2.17],0.000166039762736
Chapter IX Diseases of the circulatory system,"Heart failure, strict",LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.96 [0.93-0.99],0.0053622375966223
