Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,IL7R,Interleukin-7 receptor subunit alpha,Inverse variance weighted,73,0.97 [0.95-1.00],0.042137310598352
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.85 [1.35-2.53],0.0001318759424074
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.96 [0.93-0.99],0.0042741994211487
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.03 [1.01-1.06],0.0111597148630765
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.96 [0.92-1.00],0.0376024647901285
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,0.96 [0.92-0.99],0.0236206552099155
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,IL19,Interleukin-19,Inverse variance weighted,21,1.05 [1.01-1.10],0.0166499492081517
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.21 [1.06-1.37],0.0033938525744657
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,EDIL3,EGF-like repeat and discoidin I-like domain-containing protein 3,Inverse variance weighted,6,0.89 [0.79-1.00],0.0457030750444962
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.53 [1.32-1.78],2.60474682532344e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,APOL1,Apolipoprotein L1,Inverse variance weighted,49,0.96 [0.93-0.99],0.0049745039305645
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.06 [1.01-1.10],0.019490252987854
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,GFRAL,GDNF family receptor alpha-like,Inverse variance weighted,54,0.97 [0.95-1.00],0.0218338519317826
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,KLB,Beta-klotho,Inverse variance weighted,59,1.03 [1.00-1.06],0.0268435182770521
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.05 [1.01-1.09],0.0060390989153494
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,0.92 [0.84-1.00],0.0394302811540482
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,MFGE8,Lactadherin,Inverse variance weighted,26,1.11 [1.01-1.24],0.0392819952308336
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,LPA,Apolipoprotein(a),Inverse variance weighted,46,1.10 [1.07-1.13],1.34719269460195e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,LGALS4,Galectin-4,Inverse variance weighted,19,0.92 [0.88-0.96],8.30720401887156e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,0.92 [0.86-0.99],0.0215102851610024
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.91 [0.84-0.98],0.014079813323183
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,1.05 [1.01-1.10],0.0203557310918268
