Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.33 [1.04-1.69],0.0227235852285799
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AGRN,Agrin,Inverse variance weighted,31,0.86 [0.77-0.96],0.0079559559846141
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.23 [1.01-1.50],0.0445012780083732
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,1.14 [1.02-1.26],0.0163759816271721
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,SPON1,Spondin-1,Inverse variance weighted,25,0.90 [0.82-1.00],0.0444873162412976
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CTSS,Cathepsin S,Inverse variance weighted,30,1.17 [1.08-1.27],0.0001953427960789
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,7,1.17 [1.00-1.37],0.0489780915997382
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,SEPTIN8,Septin-8,Inverse variance weighted,6,0.62 [0.43-0.88],0.0085014754668501
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,11,1.25 [1.00-1.57],0.0461548404374446
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.13 [1.05-1.21],0.0008405591822641
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,IL19,Interleukin-19,Inverse variance weighted,21,0.81 [0.75-0.89],2.15584902594891e-06
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,FOLR1,Folate receptor alpha,Inverse variance weighted,10,1.24 [1.01-1.54],0.0436951890317137
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.53 [0.32-0.89],0.0166743802027787
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.16 [1.03-1.31],0.0141480084495971
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.94 [0.88-1.00],0.0439215168845593
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.15 [1.03-1.28],0.0100333889564798
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.73 [0.56-0.95],0.0177561004412513
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,14,0.81 [0.71-0.93],0.0032681161900832
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,OGN,Mimecan,Inverse variance weighted,37,0.87 [0.80-0.95],0.0015580865430802
