Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Depression or dysthymia,ELN,Elastin,Inverse variance weighted,12,1.12 [1.00-1.26],0.0409474731807104
Chapter V Mental and behavioural disorders,Depression or dysthymia,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.95 [0.90-1.00],0.0478927289835103
Chapter V Mental and behavioural disorders,Depression or dysthymia,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,0.95 [0.91-0.98],0.0027380997033553
Chapter V Mental and behavioural disorders,Depression or dysthymia,CTSS,Cathepsin S,Inverse variance weighted,30,1.04 [1.01-1.07],0.0142833085240057
Chapter V Mental and behavioural disorders,Depression or dysthymia,ANXA10,Annexin A10,Wald ratio,1,1.33 [1.00-1.76],0.0471115887943039
Chapter V Mental and behavioural disorders,Depression or dysthymia,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.88 [0.78-0.98],0.0189182040023428
Chapter V Mental and behavioural disorders,Depression or dysthymia,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.80 [0.68-0.95],0.0095828084508843
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD302,CD302 antigen,Inverse variance weighted,17,0.91 [0.87-0.94],1.6345827408823e-06
Chapter V Mental and behavioural disorders,Depression or dysthymia,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.97 [0.94-1.00],0.0222006048900601
Chapter V Mental and behavioural disorders,Depression or dysthymia,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.94 [0.89-1.00],0.0363609629443969
Chapter V Mental and behavioural disorders,Depression or dysthymia,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.97 [0.95-0.99],0.0078392405144561
Chapter V Mental and behavioural disorders,Depression or dysthymia,AMBP,Protein AMBP,Inverse variance weighted,5,1.09 [1.00-1.19],0.0426726655181461
Chapter V Mental and behavioural disorders,Depression or dysthymia,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.95 [0.91-0.99],0.0155160821226112
Chapter V Mental and behavioural disorders,Depression or dysthymia,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.88 [0.81-0.96],0.0055664357323429
Chapter V Mental and behavioural disorders,Depression or dysthymia,CTSL,Cathepsin L1,Inverse variance weighted,29,1.05 [1.00-1.10],0.0480642569950417
Chapter V Mental and behavioural disorders,Depression or dysthymia,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,0.93 [0.90-0.97],0.0002552029990784
Chapter V Mental and behavioural disorders,Depression or dysthymia,FUOM,Fucose mutarotase,Inverse variance weighted,6,1.17 [1.02-1.33],0.0202779025672095
Chapter V Mental and behavioural disorders,Depression or dysthymia,AREG,Amphiregulin,Inverse variance weighted,7,1.09 [1.01-1.17],0.0341208184208392
Chapter V Mental and behavioural disorders,Depression or dysthymia,PALM2,Paralemmin-2,Inverse variance weighted,9,0.92 [0.85-0.99],0.034541509283159
Chapter V Mental and behavioural disorders,Depression or dysthymia,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.18 [1.01-1.38],0.0393023339689275
