Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",C7,Complement component C7,Inverse variance weighted,60,1.43 [1.18-1.73],0.0002234327521347
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,10,0.31 [0.11-0.86],0.0237192162243965
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",AGRN,Agrin,Inverse variance weighted,31,1.98 [1.22-3.21],0.0059558967194969
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,2.95 [1.15-7.55],0.0244731610906193
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",OCLN,Occludin,Inverse variance weighted,3,0.26 [0.07-0.97],0.0450016631767779
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",PROS1,Vitamin K-dependent protein S,Inverse variance weighted,23,0.25 [0.11-0.56],0.0007850759981554
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,0.43 [0.20-0.92],0.030483127564175
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,10.96 [2.16-55.74],0.0039001390832583
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",LMNB2,Lamin-B2,Inverse variance weighted,9,5.61 [1.05-29.83],0.0431790368135035
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",IL6,Interleukin-6,Inverse variance weighted,6,2.23 [1.01-4.93],0.0485180960327155
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.61 [0.41-0.90],0.0121414122778304
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,2.19 [1.19-4.02],0.0116714109824656
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.93 [1.10-3.39],0.0228440019182861
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CCL3,C-C motif chemokine 3,Inverse variance weighted,15,0.59 [0.35-0.98],0.0400455695854806
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CD302,CD302 antigen,Inverse variance weighted,17,0.58 [0.34-0.99],0.0440338706528312
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",CTSS,Cathepsin S,Inverse variance weighted,30,1.73 [1.21-2.46],0.002419207204096
Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,2.03 [1.12-3.68],0.0196384782911306
