Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",DKK3,Dickkopf-related protein 3,Inverse variance weighted,28,1.05 [1.00-1.09],0.0454946763488507
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.94 [0.91-0.98],0.0012310256461192
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.34 [1.06-1.69],0.0126679937993892
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.03 [1.00-1.07],0.0377708524912218
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EDN1,Endothelin-1,Inverse variance weighted,3,0.89 [0.82-0.97],0.0069952420351793
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",PGF,Placenta growth factor,Inverse variance weighted,8,0.81 [0.68-0.97],0.0241401248669552
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.94 [0.89-1.00],0.0431557908871457
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.10 [1.03-1.17],0.0026260077983404
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",APOA2,Apolipoprotein A-II,Inverse variance weighted,16,0.84 [0.71-0.98],0.0308124748303629
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",PI3,Elafin,Inverse variance weighted,20,1.09 [1.03-1.14],0.0016071885262164
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,1.05 [1.01-1.09],0.0159896550345636
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",DSC2,Desmocollin-2,Inverse variance weighted,16,0.94 [0.89-1.00],0.0364038701417275
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CD59,CD59 glycoprotein,Inverse variance weighted,8,0.93 [0.86-1.00],0.0422572292836159
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",PLIN3,Perilipin-3,Wald ratio,1,0.73 [0.56-0.94],0.0165610533942756
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.04 [1.00-1.08],0.0383744801109594
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,24,1.06 [1.00-1.11],0.0383686969518799
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",C7,Complement component C7,Inverse variance weighted,60,1.03 [1.01-1.06],0.0031615036973712
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,15,1.04 [1.01-1.07],0.0076049849887915
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",FGF5,Fibroblast growth factor 5,Inverse variance weighted,43,1.05 [1.02-1.08],0.0021297981545405
Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",CST3,Cystatin-C,Inverse variance weighted,13,1.08 [1.02-1.14],0.0100275205586621
