Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,LGALS4,Galectin-4,Inverse variance weighted,19,0.96 [0.92-1.00],0.0356804557718508
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.13 [1.05-1.21],0.0004719416971213
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.07 [1.02-1.12],0.0030848036133322
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,0.90 [0.81-0.99],0.0389086736164772
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,LGALS1,Galectin-1,Inverse variance weighted,7,0.95 [0.91-1.00],0.0436137397373597
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.03 [1.00-1.07],0.0485331747245207
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.94 [0.89-0.99],0.0148651814001419
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,16,0.94 [0.90-0.99],0.0225285457069855
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.94 [0.90-0.99],0.0086414590381477
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CDH1,Cadherin-1,Inverse variance weighted,17,0.94 [0.89-0.99],0.0285576711804418
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.78 [0.64-0.97],0.021647028523585
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,KLK4,Kallikrein-4,Inverse variance weighted,20,1.04 [1.00-1.08],0.0330695051689037
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.09 [1.03-1.15],0.0046732537873955
