Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SPON1,Spondin-1,Inverse variance weighted,21,1.3 [1.11-1.53],0.00148967414823139,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,0.84 [0.75-0.94],0.00316787783647688,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,REN,Renin,Inverse variance weighted,4,1.37 [1.08-1.74],0.00940024292476899,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,PVR,Poliovirus receptor,Inverse variance weighted,27,1.14 [1.03-1.25],0.00978577786434154,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,RTN4R,Reticulon-4 receptor,Inverse variance weighted,15,0.82 [0.71-0.95],0.010016214290511,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,LGALS9,Galectin-9,Inverse variance weighted,26,0.82 [0.71-0.96],0.0129559202444707,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,36,0.87 [0.78-0.98],0.0184632505832494,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,15,0.79 [0.65-0.96],0.0190792877920956,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,PLXNB2,Plexin-B2,Inverse variance weighted,27,1.09 [1.01-1.18],0.0197905742593405,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,23,0.84 [0.72-0.97],0.0220222414023278,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,2.41 [1.09-5.31],0.0299708653950209,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,0.81 [0.67-0.98],0.0306602176604736,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.15 [0.03-0.84],0.0312841203237866,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,0.93 [0.88-0.99],0.0316527980452225,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.68 [0.48-0.97],0.0318037240091125,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,4,0.69 [0.48-0.98],0.0397105634385536,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.76 [0.59-0.99],0.043921815741214,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,FBLN2,Fibulin-2,Inverse variance weighted,11,0.8 [0.64-1],0.0452564391440908,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,1.41 [1-1.97],0.047822686613928,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CD302,CD302 antigen,Inverse variance weighted,9,0.8 [0.64-1],0.0481569278298151,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,26,0.82 [0.68-1],0.0487016150906151,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CA9,Carbonic anhydrase 9,Inverse variance weighted,3,0.64 [0.41-1],0.048815946084175,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CD48,CD48 antigen,Inverse variance weighted,18,0.9 [0.81-1],0.0513761096531201,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.48 [1-2.2],0.0522218870056928,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,PSAP,Prosaposin,Inverse variance weighted,5,1.36 [0.99-1.88],0.0587923438681437,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,1.19 [0.99-1.43],0.0591564599753448,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,XCL1,Lymphotactin,Inverse variance weighted,31,1.1 [0.99-1.22],0.0630537262364626,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,4,1.37 [0.98-1.93],0.0647179860197379,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CST3,Cystatin-C,Inverse variance weighted,10,1.21 [0.99-1.47],0.0676516515977508,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.12 [0.99-1.28],0.0693312895585151,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SELE,E-selectin,Inverse variance weighted,4,1.76 [0.95-3.29],0.0733031040111659,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,32,0.92 [0.83-1.01],0.0791470760448088,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SCG3,Secretogranin-3,Inverse variance weighted,32,1.12 [0.98-1.26],0.0880262682849726,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.74 [0.52-1.05],0.0881243465879345,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,PALM2,Paralemmin-2,Inverse variance weighted,8,1.26 [0.97-1.64],0.0894595502804954,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,0.75 [0.54-1.04],0.0897483954654431,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,CTSL,Cathepsin L1,Wald ratio,1,3.47 [0.82-14.63],0.0903109794208778,cis
Chapter XI Diseases of the digestive system,K11_OTHDISSTOMDUOD,SLAMF8,SLAM family member 8,Inverse variance weighted,25,0.94 [0.87-1.01],0.0903227429874529,cis
