Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,1.22 [1.03-1.45],0.0194829975288229,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,CXCL14,C-X-C motif chemokine 14,Wald ratio,1,2.42 [0.86-6.82],0.0941800141357507,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,CDH3,Cadherin-3,Inverse variance weighted,2,1.61 [0.9-2.9],0.110358684116391,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,2.12 [0.64-7.08],0.221308888188935,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,1.08 [0.9-1.31],0.399058483763129,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,1.59 [0.43-5.94],0.491224933597909,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.85 [0.52-1.4],0.528953591671607,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1.07 [0.84-1.37],0.584678116189078,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,0.96 [0.82-1.12],0.585150019704258,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.95 [0.77-1.18],0.652574773646856,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.97 [0.84-1.12],0.665528877855423,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,ELN,Elastin,Inverse variance weighted,2,0.9 [0.46-1.74],0.744896905200018,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.95 [0.68-1.33],0.7676085621673,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.94 [0.43-2.07],0.882063519076773,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,9,0.99 [0.83-1.18],0.917255398878905,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1 [0.86-1.16],0.991356199222158,cis
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,ELN,Elastin,Inverse variance weighted,10,1.33 [0.95-1.87],0.0955290473903806,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,10,1.45 [0.92-2.29],0.106730769506681,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.66 [0.39-1.14],0.136145522297283,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,9,0.82 [0.59-1.13],0.22081313661931,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,1.3 [0.7-2.41],0.400326433960826,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,4,0.78 [0.41-1.47],0.438174233484834,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,10,0.9 [0.7-1.17],0.446804983963932,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,EFNA1,Ephrin-A1,Inverse variance weighted,3,0.6 [0.14-2.48],0.478850925164421,trans
Chapter II Neoplasms,C3_SQUOMOUS_CELL_CARCINOMA_SKIN_EXALLC,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,6,0.9 [0.62-1.29],0.553054019117092,trans
