Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_DLBCL_EXALLC,SERPINA9,Serpin A9,Inverse variance weighted,25,0.85 [0.76-0.96],0.00870922875668355,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,IL10,Interleukin-10,Wald ratio,1,0.33 [0.14-0.78],0.0116319227499987,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,3,0.38 [0.16-0.92],0.0314246265642459,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,SLAMF8,SLAM family member 8,Inverse variance weighted,25,1.1 [1.01-1.21],0.0384225460733243,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Inverse variance weighted,23,0.84 [0.71-1],0.0537189414020949,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,24,1.13 [0.95-1.35],0.162169437164357,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,CD22,B-cell receptor CD22,Inverse variance weighted,6,1.25 [0.91-1.72],0.172053676144125,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,0.88 [0.71-1.09],0.234763411656046,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,CD83,CD83 antigen,Inverse variance weighted,5,0.77 [0.49-1.2],0.247949742056888,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,5,0.79 [0.53-1.19],0.257460066661153,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,BCL2,Apoptosis regulator Bcl-2,Inverse variance weighted,2,6.86 [0.23-208.03],0.268520500508199,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.3 [0.81-2.11],0.277694636694561,cis
Chapter II Neoplasms,C3_DLBCL_EXALLC,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,4,1.47 [0.71-3.07],0.299086978505862,cis
