Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,5,1.31 [1.25-1.37],1.35829206618123e-29,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,Inverse variance weighted,18,0.84 [0.81-0.87],2.0516201191486e-21,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,APOA1,Apolipoprotein A-I,Inverse variance weighted,2,2.54 [2.09-3.09],1.1836169280443e-20,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,LPA,Apolipoprotein(a),Inverse variance weighted,38,1.07 [1.05-1.09],1.31589777359137e-11,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,KHK,Ketohexokinase,Inverse variance weighted,22,1.09 [1.05-1.13],1.58860253770241e-05,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,10,1.1 [1.05-1.15],2.30722164439717e-05,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CPE,Carboxypeptidase E,Inverse variance weighted,11,0.93 [0.9-0.97],0.000119248978728748,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.92 [0.89-0.96],0.000257376498763515,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.2 [1.08-1.32],0.00035164309536743,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,PARP1,Poly [ADP-ribose] polymerase 1,Wald ratio,1,0.85 [0.77-0.93],0.00053465963089627,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CGREF1,Cell growth regulator with EF hand domain protein 1,Inverse variance weighted,29,0.95 [0.92-0.98],0.000599036529583834,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,AGRN,Agrin,Inverse variance weighted,17,0.93 [0.89-0.97],0.000647662237304382,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CPA1,Carboxypeptidase A1,Inverse variance weighted,2,0.86 [0.8-0.94],0.000680229877541261,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.95 [0.93-0.98],0.000746103520963686,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,22,1.05 [1.02-1.08],0.000935977979213954,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.17 [1.06-1.28],0.00126163193900573,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,APOC1,Apolipoprotein C-I,Inverse variance weighted,6,1.2 [1.07-1.36],0.00228745696105355,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.89 [0.83-0.96],0.00334614981633364,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,FKBP5,Peptidyl-prolyl cis-trans isomerase FKBP5,Inverse variance weighted,3,1.11 [1.03-1.19],0.00363318201091079,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ANXA10,Annexin A10,Wald ratio,1,1.45 [1.11-1.89],0.00644246437107729,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,Inverse variance weighted,16,0.94 [0.9-0.98],0.00662721451037553,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.12 [1.03-1.23],0.00716792173959844,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,TFF2,Trefoil factor 2,Inverse variance weighted,5,0.89 [0.82-0.97],0.0076398611010549,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,TFF1,Trefoil factor 1,Inverse variance weighted,8,1.07 [1.02-1.12],0.00772288991285867,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ABL1,Tyrosine-protein kinase ABL1,Wald ratio,1,1.32 [1.07-1.62],0.00877168303556987,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,KITLG,Kit ligand,Wald ratio,1,0.7 [0.53-0.92],0.00914058303560443,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.07 [1.02-1.13],0.00937088109023002,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.94 [0.89-0.98],0.0100060278282316,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,PRND,Prion-like protein doppel,Inverse variance weighted,9,0.95 [0.92-0.99],0.0104123206537898,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,GFER,FAD-linked sulfhydryl oxidase ALR,Wald ratio,1,1.26 [1.05-1.5],0.0108458759571938,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,AGR2,Anterior gradient protein 2 homolog,Wald ratio,1,0.85 [0.75-0.97],0.0128818981273708,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,ANG,Angiogenin,Inverse variance weighted,19,1.04 [1.01-1.07],0.0133508919486876,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,PLTP,Phospholipid transfer protein,Inverse variance weighted,19,0.96 [0.94-0.99],0.0135178333110327,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,MPO,Myeloperoxidase,Inverse variance weighted,11,1.05 [1.01-1.09],0.0135831459019724,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,LCAT,Phosphatidylcholine-sterol acyltransferase,Wald ratio,1,1.17 [1.03-1.33],0.013680245818134,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",Wald ratio,1,1.32 [1.06-1.66],0.014616327744006,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,0.88 [0.8-0.98],0.0146734565806949,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CPM,Carboxypeptidase M,Inverse variance weighted,4,1.11 [1.02-1.2],0.0148960947278225,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,CLSTN2,Calsyntenin-2,Inverse variance weighted,31,0.97 [0.95-0.99],0.015574992547409,cis
