Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_IBS,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,0.97 [0.93-1],0.0793279829316259,cis
Chapter XI Diseases of the digestive system,K11_IBS,AGR2,Anterior gradient protein 2 homolog,Wald ratio,1,1.26 [0.96-1.66],0.0943668179662812,cis
Chapter XI Diseases of the digestive system,K11_IBS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.05 [0.99-1.11],0.140139246126689,cis
Chapter XI Diseases of the digestive system,K11_IBS,LGALS3,Galectin-3,Inverse variance weighted,25,1.04 [0.98-1.11],0.15026630437603,cis
Chapter XI Diseases of the digestive system,K11_IBS,OCLN,Occludin,Inverse variance weighted,2,1.13 [0.9-1.41],0.307908097984101,cis
Chapter XI Diseases of the digestive system,K11_IBS,PGA4,Pepsin A-4,Inverse variance weighted,2,1.2 [0.81-1.78],0.372473218535177,cis
Chapter XI Diseases of the digestive system,K11_IBS,CPM,Carboxypeptidase M,Inverse variance weighted,4,1.14 [0.84-1.56],0.397050062450646,cis
Chapter XI Diseases of the digestive system,K11_IBS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.09 [0.89-1.34],0.417367373639766,cis
Chapter XI Diseases of the digestive system,K11_IBS,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.2 [0.75-1.9],0.451073802520032,cis
Chapter XI Diseases of the digestive system,K11_IBS,CHGA,Chromogranin-A,Inverse variance weighted,3,1.06 [0.9-1.24],0.491677374372459,cis
Chapter XI Diseases of the digestive system,K11_IBS,LGALS9,Galectin-9,Inverse variance weighted,26,0.98 [0.92-1.04],0.507779155883747,cis
Chapter XI Diseases of the digestive system,K11_IBS,AREG,Amphiregulin,Inverse variance weighted,3,1.11 [0.79-1.57],0.542727441769715,cis
Chapter XI Diseases of the digestive system,K11_IBS,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.96 [0.83-1.11],0.582840993115606,cis
Chapter XI Diseases of the digestive system,K11_IBS,CD302,CD302 antigen,Inverse variance weighted,9,0.98 [0.88-1.08],0.645391982775923,cis
Chapter XI Diseases of the digestive system,K11_IBS,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,34,0.98 [0.92-1.06],0.647240544289408,cis
Chapter XI Diseases of the digestive system,K11_IBS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,0.97 [0.81-1.15],0.695990861378317,cis
Chapter XI Diseases of the digestive system,K11_IBS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.99 [0.95-1.04],0.728202786294733,cis
Chapter XI Diseases of the digestive system,K11_IBS,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.99 [0.92-1.06],0.737437312902213,cis
Chapter XI Diseases of the digestive system,K11_IBS,GUSB,Beta-glucuronidase,Inverse variance weighted,4,0.96 [0.75-1.23],0.75107939077585,cis
Chapter XI Diseases of the digestive system,K11_IBS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.02 [0.86-1.21],0.794269103311086,cis
Chapter XI Diseases of the digestive system,K11_IBS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.98 [0.81-1.18],0.808969558513883,cis
Chapter XI Diseases of the digestive system,K11_IBS,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.01 [0.95-1.07],0.830239473334809,cis
Chapter XI Diseases of the digestive system,K11_IBS,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.99 [0.81-1.2],0.891701954357385,cis
Chapter XI Diseases of the digestive system,K11_IBS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,21,1.23 [1.07-1.41],0.00302899834701101,trans
Chapter XI Diseases of the digestive system,K11_IBS,CD302,CD302 antigen,Inverse variance weighted,11,0.82 [0.71-0.94],0.00579435351479445,trans
Chapter XI Diseases of the digestive system,K11_IBS,GAST,Gastrin,Inverse variance weighted,9,0.83 [0.68-1],0.050145560959726,trans
Chapter XI Diseases of the digestive system,K11_IBS,GDF15,Growth/differentiation factor 15,Wald ratio,1,2.28 [0.95-5.44],0.0640584837824423,trans
Chapter XI Diseases of the digestive system,K11_IBS,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,1.32 [0.96-1.8],0.0858293638062979,trans
Chapter XI Diseases of the digestive system,K11_IBS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,7,0.91 [0.75-1.09],0.298815368771064,trans
Chapter XI Diseases of the digestive system,K11_IBS,GUSB,Beta-glucuronidase,Inverse variance weighted,31,1.06 [0.95-1.19],0.310524138722331,trans
Chapter XI Diseases of the digestive system,K11_IBS,CHGA,Chromogranin-A,Inverse variance weighted,5,0.88 [0.67-1.16],0.365782700340405,trans
Chapter XI Diseases of the digestive system,K11_IBS,LGALS9,Galectin-9,Inverse variance weighted,36,0.97 [0.91-1.04],0.391217438631849,trans
Chapter XI Diseases of the digestive system,K11_IBS,OCLN,Occludin,Inverse variance weighted,2,1.16 [0.77-1.77],0.474913079798994,trans
Chapter XI Diseases of the digestive system,K11_IBS,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,0.94 [0.77-1.15],0.524847823001161,trans
Chapter XI Diseases of the digestive system,K11_IBS,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,2,1.33 [0.53-3.32],0.537945572785478,trans
Chapter XI Diseases of the digestive system,K11_IBS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,10,0.96 [0.81-1.13],0.6029807595011,trans
Chapter XI Diseases of the digestive system,K11_IBS,AREG,Amphiregulin,Inverse variance weighted,5,1.07 [0.74-1.53],0.724054798495432,trans
Chapter XI Diseases of the digestive system,K11_IBS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,8,1.02 [0.91-1.14],0.74133473526227,trans
Chapter XI Diseases of the digestive system,K11_IBS,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,22,1.02 [0.92-1.12],0.750724899541434,trans
Chapter XI Diseases of the digestive system,K11_IBS,CPM,Carboxypeptidase M,Inverse variance weighted,19,1.02 [0.89-1.17],0.80930804262517,trans
Chapter XI Diseases of the digestive system,K11_IBS,LGALS3,Galectin-3,Inverse variance weighted,15,1.02 [0.88-1.18],0.825955069452477,trans
Chapter XI Diseases of the digestive system,K11_IBS,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,6,0.96 [0.66-1.39],0.830615203765044,trans
Chapter XI Diseases of the digestive system,K11_IBS,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,3,1.05 [0.5-2.24],0.890502144132594,trans
Chapter XI Diseases of the digestive system,K11_IBS,PGA4,Pepsin A-4,Inverse variance weighted,7,0.99 [0.73-1.34],0.932799816397646,trans
Chapter XI Diseases of the digestive system,K11_IBS,RNASET2,Ribonuclease T2,Inverse variance weighted,10,1 [0.87-1.15],0.960289418466824,trans
Chapter XI Diseases of the digestive system,K11_IBS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,8,1 [0.81-1.23],0.976435501404439,trans
