Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,0.63 [0.5-0.8],0.000129032052484264,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.8 [1.28-2.54],0.000767140739846986,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CD70,CD70 antigen,Inverse variance weighted,28,1.15 [1.05-1.25],0.00348216398301766,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,8,0.74 [0.61-0.91],0.00499871864535046,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.21 [1.06-1.38],0.00515056176500025,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.67 [1.16-2.4],0.00629294462366847,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.87 [0.79-0.97],0.00868102520655779,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,4,0.74 [0.57-0.94],0.0156724086504467,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.74 [0.57-0.96],0.021090849057244,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,30,0.86 [0.76-0.98],0.0248660179952376,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,DTNB,Dystrobrevin beta,Inverse variance weighted,2,0.25 [0.07-0.85],0.0269544716367809,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.92 [0.86-0.99],0.035029868422362,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,SPON2,Spondin-2,Inverse variance weighted,4,1.31 [1.01-1.69],0.0402921724354702,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.83 [0.7-0.99],0.0414959889150862,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.09 [1-1.19],0.0420424418219125,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.88 [0.78-1],0.0490310425035238,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,4,0.76 [0.58-1],0.0502867992247105,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,1.83 [1-3.37],0.0511878384676665,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CTSL,Cathepsin L1,Wald ratio,1,0.3 [0.09-1.03],0.0549998874250552,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PRTN3,Myeloblastin,Inverse variance weighted,21,1.13 [0.99-1.28],0.0605461334217536,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,1.22 [0.98-1.51],0.0717664654159705,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,4,0.85 [0.71-1.02],0.0786529495711675,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,NRP2,Neuropilin-2,Inverse variance weighted,11,0.81 [0.64-1.02],0.0792277156458479,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.74 [0.53-1.04],0.0834160343984534,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.21 [0.97-1.51],0.0842996476509733,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,0.85 [0.7-1.02],0.0858983966454024,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,1.38 [0.95-1.99],0.087341787913572,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IFNLR1,Interferon lambda receptor 1,Inverse variance weighted,8,1.14 [0.98-1.31],0.0906369978036394,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IL10,Interleukin-10,Wald ratio,1,0.62 [0.36-1.08],0.0927715292377165,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,1.25 [0.96-1.63],0.0933885472287254,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,1.23 [0.96-1.58],0.0985549171261382,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,8,0.84 [0.67-1.05],0.124552118077611,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PSAP,Prosaposin,Inverse variance weighted,5,1.22 [0.95-1.56],0.12490022715386,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,MARCO,Macrophage receptor MARCO,Inverse variance weighted,10,0.86 [0.72-1.04],0.130004120187425,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,30,1.09 [0.97-1.22],0.134747654729893,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,11,0.89 [0.77-1.04],0.135298008748597,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,1.24 [0.93-1.65],0.140370929057613,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,24,0.9 [0.77-1.04],0.144052128319984,cis
