Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,0.82 [0.75-0.9],6.80361259333242e-05,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,AREG,Amphiregulin,Inverse variance weighted,3,0.72 [0.56-0.93],0.0125815709964355,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.1 [1.02-1.2],0.0158997346376551,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,REN,Renin,Inverse variance weighted,4,1.18 [1.03-1.36],0.0176871695640099,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.81 [0.67-0.96],0.0179561119910034,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,2.11 [1.05-4.24],0.0358278148192442,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.21 [1-1.45],0.0440873124425327,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,0.62 [0.39-1],0.048136363995751,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.81 [0.65-1.01],0.0594160151156234,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.81 [0.65-1.01],0.0642697405251237,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.22 [0.99-1.51],0.0664999182451741,cis
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,EPO,Erythropoietin,Inverse variance weighted,5,0.59 [0.34-1.05],0.0750877638220719,cis
