Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_ILEUS,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.91 [0.86-0.97],0.00230099064592092,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,REG1B,Lithostathine-1-beta,Inverse variance weighted,18,1.11 [1.03-1.19],0.0063027545356512,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CCL7,C-C motif chemokine 7,Inverse variance weighted,3,0.58 [0.37-0.91],0.018290773969169,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.9 [0.83-0.99],0.0248423587515114,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.11 [1.01-1.21],0.0257908180446559,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,ITGAM,Integrin alpha-M,Inverse variance weighted,3,1.21 [1.01-1.45],0.0359840494765826,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.81 [0.65-1],0.0512689903535268,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CHGA,Chromogranin-A,Inverse variance weighted,3,0.86 [0.74-1.01],0.0580297183118948,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IL15,Interleukin-15,Wald ratio,1,0.07 [0-1.12],0.0597557416032913,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,2,0.7 [0.48-1.02],0.0655780197234669,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,24,1.04 [1-1.08],0.0784423504535401,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,1.36 [0.97-1.92],0.0784789593431161,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.54 [0.26-1.11],0.0936444188716331,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.05 [0.99-1.12],0.096407859078157,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,1.08 [0.99-1.18],0.102375308278314,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,0.87 [0.74-1.03],0.105313439769524,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.04 [0.99-1.1],0.111954020726277,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,LGALS4,Galectin-4,Inverse variance weighted,4,0.86 [0.71-1.04],0.124182550575196,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,0.52 [0.23-1.2],0.126066123729502,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,THBS2,Thrombospondin-2,Inverse variance weighted,16,0.95 [0.89-1.02],0.129884873384512,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.08 [0.98-1.19],0.140916515179512,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,0.94 [0.86-1.02],0.148491746464659,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,PGF,Placenta growth factor,Inverse variance weighted,2,0.57 [0.26-1.24],0.157123675938979,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,LGALS9,Galectin-9,Inverse variance weighted,26,0.96 [0.9-1.02],0.163406303237466,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.07 [0.97-1.18],0.169096000124912,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.04 [0.98-1.1],0.171202166920662,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,1.4 [0.85-2.28],0.184505582840944,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,1.03 [0.98-1.09],0.186959045435955,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,ITGAV,Integrin alpha-V,Inverse variance weighted,5,0.86 [0.69-1.08],0.188276351003162,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.04 [0.98-1.1],0.194442302276512,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.03 [0.98-1.09],0.197534501040646,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,OGN,Mimecan,Inverse variance weighted,30,1.04 [0.98-1.11],0.202721266849874,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,SPON1,Spondin-1,Inverse variance weighted,21,1.05 [0.97-1.13],0.210602548002364,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,1.12 [0.94-1.35],0.211245206339162,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.89 [0.74-1.07],0.211599551473819,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,HGF,Hepatocyte growth factor,Inverse variance weighted,2,0.8 [0.57-1.13],0.212217329544242,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,PALM2,Paralemmin-2,Inverse variance weighted,8,0.89 [0.73-1.09],0.27060463037083,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.96 [0.89-1.03],0.271603178212819,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,1.04 [0.97-1.11],0.280242142689171,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CCL20,C-C motif chemokine 20,Inverse variance weighted,2,1.22 [0.85-1.74],0.2809826140512,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,1.03 [0.97-1.1],0.282880724514545,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.16 [0.88-1.52],0.290857754900975,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.08 [0.93-1.25],0.296493717361296,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,COLEC12,Collectin-12,Inverse variance weighted,11,0.94 [0.83-1.06],0.318351595532174,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.06 [0.95-1.19],0.321540824058973,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,0.94 [0.84-1.06],0.322944029527467,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.07 [0.93-1.22],0.330181529496228,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,0.9 [0.71-1.12],0.339854378277845,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,13,1.04 [0.96-1.13],0.352443708596764,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CTSO,Cathepsin O,Inverse variance weighted,6,0.94 [0.81-1.08],0.363080820260322,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,CST3,Cystatin-C,Inverse variance weighted,10,0.96 [0.87-1.05],0.367399743941233,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,0.91 [0.73-1.12],0.36989710769308,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,0.97 [0.89-1.05],0.385854339242755,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.04 [0.95-1.12],0.392811108827554,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.92 [0.75-1.12],0.398682093237593,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,LMNB2,Lamin-B2,Wald ratio,1,1.38 [0.65-2.94],0.403578042200267,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,0.93 [0.78-1.11],0.403821355930666,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,1.02 [0.97-1.08],0.412747151345277,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1.04 [0.94-1.16],0.417021925412927,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.03 [0.96-1.11],0.42559802925262,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,1.04 [0.95-1.13],0.43215693848561,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,1.11 [0.85-1.46],0.434482588756413,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.02 [0.98-1.06],0.436875003964455,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.97 [0.91-1.04],0.441726263991029,cis
Chapter XI Diseases of the digestive system,K11_ILEUS,NECTIN4,Nectin-4,Inverse variance weighted,7,1.05 [0.93-1.19],0.446227164225605,cis
