Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,NCAN,Neurocan core protein,Inverse variance weighted,3,1.17 [1.08-1.26],7.27703229787967e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,CD46,Membrane cofactor protein,Wald ratio,1,1.28 [1.12-1.45],0.000182882268740088,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,LGALS3,Galectin-3,Inverse variance weighted,25,1.05 [1.02-1.07],0.000682215888537294,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,PGF,Placenta growth factor,Inverse variance weighted,2,1.59 [1.19-2.12],0.00168676995494273,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.76 [0.64-0.92],0.00352237064108784,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,AMBP,Protein AMBP,Inverse variance weighted,3,1.12 [1.04-1.2],0.00379620671850736,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,SPP1,Osteopontin,Inverse variance weighted,8,0.9 [0.83-0.97],0.00514285717681136,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,SPON2,Spondin-2,Inverse variance weighted,4,0.93 [0.89-0.98],0.00561650272045243,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.14 [1.03-1.26],0.00819114075436941,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.71 [0.54-0.93],0.0119334547906225,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",Inverse variance weighted,17,1.03 [1.01-1.06],0.0148542572848917,cis
