Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_LBBB,KLK4,Kallikrein-4,Inverse variance weighted,17,1.24 [1.08-1.43],0.00210117786552834,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,GRN,Progranulin,Inverse variance weighted,7,0.74 [0.6-0.91],0.00455786596293652,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.65 [0.48-0.89],0.00683812257781688,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,1.44 [1.08-1.92],0.0126669790425901,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.76 [0.62-0.95],0.0141367967002879,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,3.66 [1.27-10.54],0.0162798490355555,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,36,0.89 [0.81-0.98],0.016567718199846,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,23,0.8 [0.66-0.97],0.0224622249903784,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.18 [1.02-1.36],0.0268283304953438,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,NRP2,Neuropilin-2,Inverse variance weighted,11,0.78 [0.63-0.97],0.0274232771878471,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.9 [0.82-0.99],0.037374748954463,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,1.56 [1.02-2.37],0.0394634064200404,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,1.18 [1.01-1.39],0.0402136687331735,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,0.45 [0.21-0.97],0.042582540302714,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.77 [0.59-0.99],0.0442327523582854,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,1.73 [1-2.99],0.0499936181111307,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.65 [0.43-1],0.051381308196164,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,LGALS9,Galectin-9,Inverse variance weighted,26,1.14 [0.99-1.31],0.0605242383144186,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,2.76 [0.95-8.01],0.0610663876346238,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,0.9 [0.8-1.01],0.0616261982381884,cis
Chapter IX Diseases of the circulatory system,I9_LBBB,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,0.91 [0.82-1.01],0.0623463050870729,cis
