Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,4,0.9 [0.85-0.94],5.61010355595665e-06,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,CLMP,CXADR-like membrane protein,Inverse variance weighted,9,1.06 [1.03-1.09],6.38320627113673e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,CCL15,C-C motif chemokine 15,Inverse variance weighted,11,1.03 [1.01-1.05],0.000448425602196662,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,LGALS3,Galectin-3,Inverse variance weighted,14,1.05 [1.02-1.08],0.000479432394502632,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,CCL23,C-C motif chemokine 23,Inverse variance weighted,12,0.96 [0.94-0.98],0.0006692997670993,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,C7,Complement component C7,Inverse variance weighted,15,1.03 [1.01-1.05],0.0012575369762823,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.93 [0.9-0.97],0.00135423826741248,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,PLXNB2,Plexin-B2,Inverse variance weighted,13,1.03 [1.01-1.05],0.00155779234585626,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,5,1.12 [1.04-1.2],0.00173625123948836,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,10,1.05 [1.02-1.08],0.0018240700694009,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,3,0.96 [0.93-0.99],0.00349499130521169,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,LAYN,Layilin,Inverse variance weighted,12,1.05 [1.01-1.08],0.0035652343854933,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,APOA2,Apolipoprotein A-II,Wald ratio,1,0.79 [0.67-0.93],0.00369529424022781,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,14,0.97 [0.95-0.99],0.00376220707380968,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,Inverse variance weighted,12,1.05 [1.02-1.09],0.00380840244741789,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,ADM,Pro-adrenomedullin,Wald ratio,1,1.17 [1.05-1.3],0.00384919252632242,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,14,1.04 [1.01-1.07],0.0057407859817135,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_MUSCULOSKELETAL,JAM3,Junctional adhesion molecule C,Inverse variance weighted,4,1.12 [1.03-1.22],0.00581291465655025,cis
