Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_DIVERTIC,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,0.75 [0.66-0.86],1.71200429016617e-05,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,MXRA8,Matrix remodeling-associated protein 8,Wald ratio,1,0.64 [0.51-0.82],0.000277080420625126,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.05 [1.02-1.08],0.000408286949165037,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,21,0.93 [0.9-0.97],0.000962687902289552,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.08 [1.03-1.14],0.00222819255807688,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,PRSS8,Prostasin,Inverse variance weighted,5,0.8 [0.7-0.93],0.00250805910783364,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.86 [0.77-0.96],0.00777486659311868,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CFH,Complement factor H,Inverse variance weighted,19,1.06 [1.01-1.12],0.0161824179116804,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.88 [0.79-0.98],0.0205624333263323,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,MCAM,Cell surface glycoprotein MUC18,Wald ratio,1,1.17 [1.02-1.33],0.0218069430175831,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CFI,Complement factor I,Inverse variance weighted,6,0.92 [0.85-0.99],0.0264087312913159,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CD300A,CMRF35-like molecule 8,Inverse variance weighted,5,1.09 [1.01-1.17],0.0284083583313582,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,1.56 [1.04-2.33],0.0310045843379984,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CD27,CD27 antigen,Inverse variance weighted,9,1.06 [1-1.12],0.0344231459830655,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CD302,CD302 antigen,Inverse variance weighted,9,0.94 [0.88-1],0.0346065550829613,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CCL16,C-C motif chemokine 16,Inverse variance weighted,19,1.03 [1-1.05],0.0376704046437146,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.74 [0.56-0.98],0.0381143938682874,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.17 [1-1.37],0.0461318207087459,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,TNFSF12,Tumor necrosis factor ligand superfamily member 12,Inverse variance weighted,11,1.05 [1-1.11],0.0503692761758412,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.04 [1-1.08],0.0510301998707101,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,CCN3,CCN family member 3,Inverse variance weighted,19,1.09 [1-1.19],0.0541765182669072,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,DPY30,Protein dpy-30 homolog,Wald ratio,1,1.48 [0.99-2.22],0.0550943447480691,cis
Chapter XI Diseases of the digestive system,K11_DIVERTIC,PGA4,Pepsin A-4,Inverse variance weighted,2,1.25 [0.99-1.58],0.0559908171395485,cis
