Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,6,0.86 [0.81-0.91],7.41543546286542e-08,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,SPINT2,Kunitz-type protease inhibitor 2,Inverse variance weighted,5,1.12 [1.06-1.18],3.30679361140321e-05,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,9,0.93 [0.9-0.96],3.48003088719483e-05,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,15,0.96 [0.93-0.98],0.000899934807863102,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,SUSD5,Sushi domain-containing protein 5,Inverse variance weighted,12,0.96 [0.94-0.99],0.00319968485521542,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,LBP,Lipopolysaccharide-binding protein,Inverse variance weighted,12,1.03 [1.01-1.05],0.00321717735367045,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,4,1.09 [1.03-1.15],0.00337749775027111,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,ITGA11,Integrin alpha-11,Inverse variance weighted,6,1.05 [1.02-1.09],0.00431734207936847,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.91 [0.85-0.97],0.00510963215207186,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,UMOD,Uromodulin,Inverse variance weighted,18,1.02 [1.01-1.04],0.00519224979999206,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,RSPO1,R-spondin-1,Inverse variance weighted,4,0.95 [0.92-0.98],0.00538947353499099,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,6,1.03 [1.01-1.05],0.00608047762257592,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,3,0.94 [0.89-0.98],0.00935841087092482,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,17,1.02 [1-1.04],0.011734370053426,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CYTL1,Cytokine-like protein 1,Inverse variance weighted,7,1.02 [1-1.04],0.0130760267317473,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,2,0.88 [0.8-0.98],0.0140605229267121,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,ADM,Pro-adrenomedullin,Wald ratio,1,1.14 [1.03-1.27],0.0150707142261748,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,BTN3A2,Butyrophilin subfamily 3 member A2,Wald ratio,1,1.04 [1.01-1.07],0.0164440742071772,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CA12,Carbonic anhydrase 12,Inverse variance weighted,9,0.96 [0.94-0.99],0.0164474264963616,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CX3CL1,Fractalkine,Inverse variance weighted,5,0.89 [0.81-0.98],0.0171744163322294,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,8,1.03 [1-1.05],0.0187446908716065,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,DPP6,Dipeptidyl aminopeptidase-like protein 6,Inverse variance weighted,2,1.07 [1.01-1.13],0.0226419232899637,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,PLA2G10,Group 10 secretory phospholipase A2,Inverse variance weighted,3,1.11 [1.01-1.21],0.022711489797748,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CD302,CD302 antigen,Inverse variance weighted,6,0.95 [0.91-0.99],0.0233030210521342,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,10,1.02 [1-1.05],0.0256563170587406,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,TFPI,Tissue factor pathway inhibitor,Inverse variance weighted,13,1.03 [1-1.06],0.0274885681245361,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,SIGLEC6,Sialic acid-binding Ig-like lectin 6,Inverse variance weighted,8,1.02 [1-1.04],0.0280595122798425,cis
Chapter XIV Diseases of the genitourinary system,N14_GENITOURINARY,THBS2,Thrombospondin-2,Inverse variance weighted,12,0.97 [0.95-1],0.0281219923966039,cis
