Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_CHOLECYST,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.15 [1.01-1.29],0.030152881285945,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,KRT18,"Keratin, type I cytoskeletal 18",Wald ratio,1,0.38 [0.15-0.96],0.0405018621953109,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.22 [0.97-1.54],0.0914471147142787,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.87 [0.74-1.03],0.106387119985818,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,AGR2,Anterior gradient protein 2 homolog,Wald ratio,1,1.35 [0.9-2.01],0.144968823601746,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.19 [0.92-1.52],0.178731481877649,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.69 [0.78-3.64],0.183581686959504,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.34 [0.86-2.08],0.190930725125859,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,CD27,CD27 antigen,Inverse variance weighted,9,1.1 [0.95-1.28],0.197773322702482,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.05 [0.97-1.13],0.213967266138619,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.55 [0.2-1.54],0.257782663485303,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,DSC2,Desmocollin-2,Inverse variance weighted,9,0.92 [0.78-1.09],0.34445016501329,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,7,1.07 [0.92-1.24],0.357456958881294,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.74 [0.38-1.43],0.369319224795548,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,OCLN,Occludin,Inverse variance weighted,2,1.19 [0.78-1.81],0.412852732245918,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.64 [0.21-1.97],0.431708693280127,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,0.94 [0.8-1.11],0.471482454082789,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,CCL20,C-C motif chemokine 20,Inverse variance weighted,2,1.25 [0.52-3.04],0.61909897208414,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,LGALS9,Galectin-9,Inverse variance weighted,26,0.98 [0.88-1.08],0.645692599556354,cis
Chapter XI Diseases of the digestive system,K11_CHOLECYST,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.97 [0.72-1.3],0.827992514674823,cis
