Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,ASTHMA_NAS,NUCB2,Nucleobindin-2,Inverse variance weighted,24,1.1 [1.05-1.15],0.000142478711228264,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CCL17,C-C motif chemokine 17,Inverse variance weighted,9,0.87 [0.8-0.93],0.00021302347263006,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1.13 [1.06-1.22],0.000648326072772425,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.53 [0.36-0.77],0.000867895992817641,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MDK,Midkine,Inverse variance weighted,4,1.25 [1.09-1.43],0.00122355982997708,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.81 [0.72-0.92],0.00124094023722128,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.81 [0.71-0.93],0.00186134580326363,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,16,0.91 [0.86-0.97],0.00211088549978358,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PRG3,Proteoglycan 3,Inverse variance weighted,4,0.83 [0.74-0.94],0.00404230380931592,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,0.95 [0.91-0.98],0.00666711430197554,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,0.92 [0.87-0.98],0.00774703927307702,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.04 [1.01-1.07],0.0085939445951271,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,0.97 [0.95-0.99],0.0112238893311538,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.2 [1.04-1.39],0.0113297705104278,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.93 [0.88-0.98],0.0114998522850139,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,6,1.18 [1.04-1.34],0.0122273692573642,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.16 [1.03-1.3],0.0129094545735375,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PRSS8,Prostasin,Inverse variance weighted,5,1.18 [1.03-1.37],0.0201941998057487,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,1.04 [1.01-1.08],0.0231935301090116,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MMP8,Neutrophil collagenase,Inverse variance weighted,17,1.05 [1.01-1.09],0.0275973157882355,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.07 [1.01-1.13],0.0294875645527605,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PLXDC1,Plexin domain-containing protein 1,Inverse variance weighted,18,0.96 [0.93-1],0.0304874281737656,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,COL28A1,Collagen alpha-1(XXVIII) chain,Inverse variance weighted,30,1.03 [1-1.06],0.0334562365921871,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.94 [0.88-0.99],0.0336452362540857,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,0.77 [0.6-0.98],0.0371995078158629,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,1.16 [1.01-1.34],0.0372905277236041,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.83 [0.7-0.99],0.0375926540891472,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CD302,CD302 antigen,Inverse variance weighted,9,0.87 [0.77-0.99],0.0395444823163754,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.81 [0.67-0.99],0.0410974538492003,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ELOA,Elongin-A,Inverse variance weighted,2,0.8 [0.65-0.99],0.0425421173501662,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CNTN1,Contactin-1,Inverse variance weighted,22,0.94 [0.89-1],0.0430883381863147,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,28,1.03 [1-1.06],0.0433695815771155,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.95 [0.9-1],0.04502392136729,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MPO,Myeloperoxidase,Inverse variance weighted,11,0.95 [0.9-1],0.0460292566048635,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.41 [1-1.96],0.0468491515587321,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.96 [0.93-1],0.0474174386265506,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,LMNB2,Lamin-B2,Wald ratio,1,0.61 [0.37-1.01],0.053965811216301,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ITGAM,Integrin alpha-M,Inverse variance weighted,3,0.89 [0.79-1],0.0552332840384633,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CFI,Complement factor I,Inverse variance weighted,6,0.91 [0.83-1],0.0580031858104639,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SERPINB8,Serpin B8,Inverse variance weighted,28,0.98 [0.95-1],0.058849753231861,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.95 [0.9-1],0.0611389482253754,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,5,0.9 [0.81-1.01],0.0645787328583255,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ITGA2,Integrin alpha-2,Inverse variance weighted,31,0.97 [0.94-1],0.0652446948915388,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ADM,Pro-adrenomedullin,Inverse variance weighted,2,0.8 [0.63-1.01],0.065273419734952,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,THBS4,Thrombospondin-4,Inverse variance weighted,9,0.92 [0.84-1.01],0.0656516477654595,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.09 [0.99-1.19],0.066609427745944,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,VSTM1,V-set and transmembrane domain-containing protein 1,Inverse variance weighted,26,1.03 [1-1.06],0.0672789566774965,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SEPTIN8,Septin-8,Inverse variance weighted,2,0.72 [0.51-1.02],0.0678481317293518,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,13,1.13 [0.99-1.3],0.0680681122307896,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,REG1B,Lithostathine-1-beta,Inverse variance weighted,18,0.96 [0.91-1],0.068418454963095,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,0.95 [0.9-1],0.068967866519509,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,27,0.96 [0.92-1],0.0691639913723847,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CTSL,Cathepsin L1,Wald ratio,1,0.66 [0.43-1.03],0.0697992575695915,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,BCAN,Brevican core protein,Inverse variance weighted,3,0.93 [0.85-1.01],0.0731823022555192,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,C1RL,Complement C1r subcomponent-like protein,Inverse variance weighted,3,0.91 [0.82-1.01],0.0750279123666557,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,DTNB,Dystrobrevin beta,Inverse variance weighted,2,0.68 [0.44-1.05],0.0802836068251104,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Wald ratio,1,0.85 [0.71-1.02],0.0804728231391568,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,AOC3,Membrane primary amine oxidase,Inverse variance weighted,18,1.03 [1-1.07],0.0806865263285091,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,13,0.92 [0.84-1.01],0.0829114330302188,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,C4BPB,C4b-binding protein beta chain,Inverse variance weighted,8,1.08 [0.99-1.19],0.0832007903205242,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TNFSF12,Tumor necrosis factor ligand superfamily member 12,Inverse variance weighted,11,0.94 [0.88-1.01],0.0872330166771357,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CTSZ,Cathepsin Z,Inverse variance weighted,3,1.06 [0.99-1.14],0.0886475513097668,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CLEC3B,Tetranectin,Inverse variance weighted,7,1.07 [0.99-1.17],0.091474097108925,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,7,1.11 [0.98-1.25],0.0919810742228532,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CTSS,Cathepsin S,Inverse variance weighted,23,1.04 [0.99-1.09],0.0958925261821052,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,SDC1,Syndecan-1,Inverse variance weighted,2,1.13 [0.98-1.31],0.0983508721843289,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,TFRC,Transferrin receptor protein 1,Inverse variance weighted,28,0.96 [0.92-1.01],0.102031563983791,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ALPP,"Alkaline phosphatase, placental type",Inverse variance weighted,31,0.97 [0.93-1.01],0.104535418877467,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.98 [0.95-1],0.107051190552234,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.52 [0.91-2.52],0.108163870717386,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,1.06 [0.99-1.13],0.109510219695406,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,28,0.97 [0.93-1.01],0.112309434266435,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,IL17C,Interleukin-17C,Inverse variance weighted,3,0.86 [0.72-1.04],0.114248070482783,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,1.05 [0.99-1.11],0.119120904215461,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ODAM,Odontogenic ameloblast-associated protein,Inverse variance weighted,5,1.08 [0.98-1.2],0.119189121218428,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,ANXA10,Annexin A10,Wald ratio,1,1.37 [0.92-2.04],0.119547004025163,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,OMG,Oligodendrocyte-myelin glycoprotein,Wald ratio,1,1.23 [0.95-1.6],0.119669241678528,cis
Chapter X Diseases of the respiratory system,ASTHMA_NAS,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.95 [0.89-1.01],0.120669517378352,cis
